Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.18957023; No similar. 
 anamariaberand hola ana permitenos ayudarte amplianos favor informacion acerca ocurrido dm quedamos; j : 215. Sim : 0.63022816; Baja. 
 sergiozam11 sergio favor envianos mensaje interno datos poder contactarnos contigo buen dia  ; j : 216. Sim : 0.652836; Baja. 
 jorgearmandoo hola jorge favor envianos datos personales caso via dm colaborarte pendientes saludos; j : 217. Sim : 0.6136241; Baja. 
 ankaira23 gracias contarnos ocurrido favor dejanos datos mensaje hacer seguimiento llamada saludos ; j : 218. Sim : 0.7326767; Media. 
 puli89 hola andres gracias escribirnos contamos gestionando consulta traves mensaje directo feliz d; j : 219. Sim : 0.7404905; Media. 
 danielgongorav sicsuper davidbarguil hola daniel gracias escribirnos favor dejanos datos hacer repo; j : 220. Sim : 0.6783678; Media. 
 chajinom hola chajinom gracias escribirnos cuentanos favor mas detalles ocurrido mensaje directo fe; j : 221. Sim : 0.81983167; Media. 
 hola silviavalenti interesa conocer detalle caso darte soluciones puedes escribirnos via dm saludos; j : 222. Sim : 0.6914919; Media. 
 bgarcial hola bernando vamos comunicar contigo mensaje directo favor siguenos poder solicitarte dat; j : 223. Sim : 0.75464267; Media. 
 lukasmeluk muchas gracias reporte lukas pasamos area encargada sulucionen mas pronto posible saludo; j : 224. Sim : 0.49804705; No similar. 
 josemontana finanzasp hola jose permitenos ayudarte si caso puntual escribenos favor dm pa labelurl; j : 225. Sim : 0.4927452; No similar. 
 fercholpz hola lopez permitenos ayudarte si caso puntual escribenos favor dm alli pedir labelurl  ; j : 226. Sim : 0.5623501; Baja. 
 mdgarzon miguel permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 227. Sim : 0.5716093; Baja. 
 santiagoccm lawneira bancode buen doble recuerda puedes participar mas vez sube mas fotos tuy label; j : 228. Sim : 0.35398173; No similar. 
 jorgearmandoo buenos dias jorge vamos validar comentas area encargada manejando caso dm  ; j : 229. Sim : 0.4108922; No similar. 
 defelopez federico permitenos ayudarte envianos dm consulta junto datos cotacto quedamos atentos  ; j : 230. Sim : 0.5193396; Baja. 
 hola rubenpe62 interesa conocer detalles caso puedes escribirnos via dm gracias cortesupremaj minju; j : 231. Sim : 0.6583764; Baja. 
 miguelzu tuboletacolombi hola favor envianos datos via mensaje directo hacerle seguimiento caso sal; j : 232. Sim : 0.7319326; Media. 
 diegocastrofm buenas tardes favor escribenos mensaje interno poder asosorarte caso mejor manera  ; j : 233. Sim : 0.42318368; No similar. 
 tattz buen doble recuerda puedes participar mas vez sube mas fotos doble famoso pa labelurl  ; j : 234. Sim : 0.38495776; No similar. 
 bancodebogota juanda1996 hola juan david enviamos mensaje dm cuentes detalles incidente quedamos at; j : 235. Sim : 0.62852687; Baja. 
 cristiangbd2 ponemos trabas queremos agilizar proceso poder darle esposa solucion mas pronto posibl; j : 236. Sim : 0.4222432; No similar. 
 tanpudiente buenas tardes indicanos favor si lograste comunicarte si envianos favor requerimie labe; j : 237. Sim : 0.4969812; No similar. 
 hola ilbiancodelsud interesa conocer caso generar soluciones puedes escribirnos via inbox datos not; j : 238. Sim : 0.6411126; Baja. 
 cardonawbeimar lamentamos molestias favor confirmanos mensaje directo si aun persiste falla nue lab; j : 239. Sim : 0.46597692; No similar. 
 dia ayer legisladores britanicos aprobaron 412 votos 202 enmienda favor retrasar salid labelurl  ; j : 240. Sim : 0.28515425; No similar. 
 andresvv hola andres gracias escribirnos cuentanos dm dia hora ocurrio sucedido quedamos atentos  ; j : 241. Sim : 0.6222769; Baja. 
 jlcm69 vamos hacer siguiente cuentanos detalles caso traves inbox tan pronto reciba labelurl  ; j : 242. Sim : 0.6556993; Baja. 
 poderandino carlos si deseas podemos radicar reporte formal avanzar indicanos favor numero labelurl; j : 243. Sim : 0.48077574; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 501 specialization pattern in international ; j : 244. Sim : 0.21631823; No similar. 
 dango1987 hola daniel gomez dango1987 gracias escribirnos respondiendo consulta mensaje directo fel; j : 245. Sim : 0.6600634; Baja. 
 jonathan24252 buen dia favor contactanos medio mensaje interno poder asesorarte mejor manera  ; j : 246. Sim : 0.55557823; Baja. 
 yasnel0 megaguanare hola yasnel0 gracias escribirnos compartimos toda informacion mensaje directo s; j : 247. Sim : 0.7216449; Media. 
 siendoangelika hola angelica favor cuentanos banco perteneces favor envianos numero celular mensaje; j : 248. Sim : 0.6199437; Baja. 
 comandantemad77 sfcsupervisor chenel atendimos caso via dm respuesta enviada correo electronico per; j : 249. Sim : 0.5407649; Baja. 
 puli89 hola andres indicanos favor si lograste comunicar si aun hecho favor escribenos labelurl  ; j : 250. Sim : 0.5106491; Baja. 
 edotom danielmcalder hola darte respuesta parte aseguradora favor envianos caso datos contacto dm  ; j : 251. Sim : 0.6465568; Baja. 
 germancho101 sfcsupervisor hola german cuentanos favor si lograste comunicarte dar solucion requeri; j : 252. Sim : 0.6708003; Media. 
 colombiapilotos formula enla piloto colombiana tatiana calderon participara test formula marrakechl; j : 253. Sim : 0.26309305; No similar. 
 lugar podra interpretar ensayar escribir producir musica ademas consultar contenidos sonidos pacifi; j : 254. Sim : 0.34037367; No similar. 
 lindaenamo cuentanos dm caso poder ayudarte escalarlo encontrar solucion mas pronto posible atentos; j : 255. Sim : 0.62363905; Baja. 
 muozbaquero holal porfirio permitenos ayudarte revisar caso area encargada favor amplianos i labelu; j : 256. Sim : 0.4382433; No similar. 
 ccariasdv13 hola claudia permitenos ayudarte envianos favor detalles caso dm quedamos atentos  ; j : 257. Sim : 0.7151076; Media. 
 mcarzayus hola oniria permitenos ayudarte escribenos favor detalles caso dm quedamos atentos  ; j : 258. Sim : 0.675185; Media. 
 vanessatl24 hola vanessis escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 259. Sim : 0.58080965; Baja. 
 hectorcham hector cuentanos caso dm enviarlo area encargada favor quedamos atentos  ; j : 260. Sim : 0.64055145; Baja. 
 g3rbar hola german permitenos ayudarte amplianos favor detalles sucedido dm revisar caso labelurl  ; j : 261. Sim : 0.57507414; Baja. 
 rafitasg hola rafa revisar caso area encargada escribenos favor dm alli pediremos u labelurl  ; j : 262. Sim : 0.5718209; Baja. 
 matiasvioleta alexandra favor envianos caso dm enviarlo area encargada quedamos atentos  ; j : 263. Sim : 0.6140095; Baja. 
 mmejiav hola mauro permitenos ayudarte envianos favor detalles caso dm quedamos atentos  ; j : 264. Sim : 0.6762169; Media. 
 jennypedraza11 hola jenny permitenos ayudarte cuentanos favor dm detalles ocurrido quedamos atentos; j : 265. Sim : 0.6983006; Media. 
 yovsor hola sora cuentanos caso presentas mensaje interno poder ayudarte quedamos atentos  ; j : 266. Sim : 0.6288764; Baja. 
 eebedoya edward permitenos ayudarte envianos caso soportes dm colaborarte quedamos atentos  ; j : 267. Sim : 0.52844405; Baja. 
 hrvieda hola hrvieda gusto saludarte cuentanos favor mas detalles mensaje directo podremos avanz la; j : 268. Sim : 0.735213; Media. 
 yovsor hola sora cuentanos caso presentas mensaje interno poder ayudarte quedamos atentos  ; j : 269. Sim : 0.6288764; Baja. 
 lacamicar hola camila permitenos ayudarte cuentanos favor detalles caso dm quedamos atentos  ; j : 270. Sim : 0.7095202; Media. 
 morineira sfcsupervisor hola morineira favor escribenos dm mensaje interno poder revisar caso label; j : 271. Sim : 0.56188226; Baja. 
 anakicar sicsuper hola anakicar queremos ayudarte favor compartenos numero cedula mensaje direc lab; j : 272. Sim : 0.5876025; Baja. 
 fmdelgador fmdelgador queremos ayudarte favor compartenos numero cedula mensaje directo estaremo la; j : 273. Sim : 0.5905238; Baja. 
 colombiainvisi sfcsupervisor hola mencionabamos favor escribenos dm poder ayudartea caso quedamos a; j : 274. Sim : 0.6067617; Baja. 
 nstriana nayhua favor cuentanos dm detalles caso poder ayudarte quedamos atentos  ; j : 275. Sim : 0.7139381; Media. 
 hawinro hola hawinro queremos ayudarte favor compartenos numero cedula mensaje directo revisar labe; j : 276. Sim : 0.691616; Media. 
 colombiainvisi sfcsupervisor hola mencionabamos favor escribenos dm poder ayudartea caso quedamos a; j : 277. Sim : 0.6067617; Baja. 
 fmdelgador fmdelgador queremos ayudarte favor compartenos numero cedula mensaje directo estaremo la; j : 278. Sim : 0.5905238; Baja. 
 luigiqaomk hola luigi gracias escribirnos envianos favor detalles caso dm quedamos atentos  ; j : 279. Sim : 0.76399916; Media. 
 arturowagner1 hola arturo permitenos ayudarte cuentanos favor detalle ocurrido dm quedamos atentos ; j : 280. Sim : 0.6895507; Media. 
 icpaoc hola icpaoc gracias escribirnos favor indicanos mensaje directo numero cedula ay labelurl  ; j : 281. Sim : 0.69914514; Media. 
 asgobadj buenas tardes revisar comentas area encargada escribenos favor dm alli labelurl  ; j : 282. Sim : 0.52356654; Baja. 
 zuluagajorge zuluagajorge queremos ayudarte validar caso indicanos favor numero cedula mens labelur; j : 283. Sim : 0.47518605; No similar. 
 puli89 hola puli89 queremos ayudarte favor compartenos numero cedula mensaje directo cuentanos labe; j : 284. Sim : 0.7448002; Media. 
 diegorduna hola diego permitenos ayudarte amplianos favor detalles sucedido dm alli pedire labelurl; j : 285. Sim : 0.57430184; Baja. 
 pedropablomrf hola pedro revisar caso area encargada favor escribenos dm alli solic labelurl  ; j : 286. Sim : 0.54360396; Baja. 
 caroruedag alegra saludarte caroruedag envianos mensaje directo numero cedula podremos reso labelur; j : 287. Sim : 0.5489182; Baja. 
 martik hola martik queremos ayudarte favor compartenos numero cedula mensaje directo revisar labelu; j : 288. Sim : 0.6634589; Baja. 
 alonso1951 alonso favor envianos mensaje interno comentandonos intentamos enviarte mensaje int labe; j : 289. Sim : 0.6400298; Baja. 
 martik hola martik queremos ayudarte favor compartenos numero cedula mensaje directo revisar labelu; j : 290. Sim : 0.6634589; Baja. 
 anyemas asobancaria sfcsupervisor hola anyela permitenos ayudarte escribenos favor dm alli pedire l; j : 291. Sim : 0.51871437; Baja. 
 pcallej buenas tardes permitenos ayudarte cuentanos favor detalles caso dm revisarlo labelurl  ; j : 292. Sim : 0.69599336; Media. 
 diegodeant hola diego cuentanos favor dm detalles ocurrido revisar caso area encarg labelurl  ; j : 293. Sim : 0.625395; Baja. 
 luciamontero hola lucia permitenos ayudarte escribenos favor dm detalles sucedido quedamos atentos ; j : 294. Sim : 0.6758524; Media. 
 kmilogarcia camilo permitenos ayudarte envianos detalles caso dm colaborarte quedamos atentos  ; j : 295. Sim : 0.5124658; Baja. 
 migue142 hola migue142 queremos ayudarte favor compartenos numero cedula mensaje directo revis labe; j : 296. Sim : 0.62185127; Baja. 
 kalejapb latamco hola karen permitenos ayudarte revisar caso area encargada escribenos fa labelurl ; j : 297. Sim : 0.47781262; No similar. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 298. Sim : 0.64538985; Baja. 
 gerardmpg hola gerardo permitenos ayudarte revisar caso area encargada escribenos favor po labelurl; j : 299. Sim : 0.55390406; Baja. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 300. Sim : 0.64538985; Baja. 
 oskrsf hola oscar revisar caso area encargada escribenos favor dm alli pediremos labelurl  ; j : 301. Sim : 0.5608539; Baja. 
 alejokst hola alejo permitenos ayudarte revisar caso area encargada amplianos favor informa labelur; j : 302. Sim : 0.5032176; Baja. 
 andresosorio1 hola andres permitenos ayudarte envianos favor solicitud mensaje interno quedamos ate; j : 303. Sim : 0.7289587; Media. 
 midazagarcia hola maria gracias escribirnos cuentanos favor caso dm colaborarte quedamos atentos  ; j : 304. Sim : 0.7368949; Media. 
 amparodime sfcsupervisor hola amparo permitenos ayudarte escalar caso area encargada escribenos po ; j : 305. Sim : 0.49308115; No similar. 
 camilogvillegas hola camilo gracias escribirnos amplianos favor detalles comentas dm quedamos atent; j : 306. Sim : 0.7133094; Media. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 307. Sim : 0.64538985; Baja. 
 kikeescobar00 msgmensajeria queremos cuentes detalles ocurrido traves inbox alli atenderemos caso  ; j : 308. Sim : 0.40411615; No similar. 
 paolapalma hola diana permitenos ayudarte cuentanos dm caso poder colaborarte quedamos atentos  ; j : 309. Sim : 0.5674268; Baja. 
 dsaldarriagao hola deibis favor comunicante mensaje interno brindarte asesoria caso quedamos atento; j : 310. Sim : 0.64087486; Baja. 
 andresfpadilla hola andres gracias escribirnos amplianos favor detalles ocurrido dm quedamos atento; j : 311. Sim : 0.71842754; Media. 
 pabloahoyos hola pablo permitenos ayudarte cuentanos favor dm detalles ocurrido quedamos atentos  ; j : 312. Sim : 0.6991758; Media. 
 dsaldarriagao hola deibis favor comunicante mensaje interno brindarte asesoria caso quedamos atento; j : 313. Sim : 0.64087486; Baja. 
 arkazero hola juan escribenos favor mensaje interno revisar caso area quedamos atentos  ; j : 314. Sim : 0.5828854; Baja. 
 fepepa grupoexito buenas tardes favor amplianos detalles sucedido dm quedamos atentos  ; j : 315. Sim : 0.45518035; No similar. 
 kikeescobar00 msgmensajeria queremos cuentes detalles ocurrido traves inbox alli atenderemos caso  ; j : 316. Sim : 0.40411615; No similar. 
 afmoram hola andres permitenos ayudarte envianos favor caso detalle dm quedamos atentos  ; j : 317. Sim : 0.6984928; Media. 
 gatodario hola gatodario queremos ayudarte favor compartenos numero cedula mensaje directo cue labe; j : 318. Sim : 0.6879507; Media. 
 marguiomend margarita permitenos ayudarte envianos caso datos contacto dm quedamos atentos  ; j : 319. Sim : 0.60958534; Baja. 
 melbalcardenasb hola melba permitenos ayudarte envianos dm pantallazo comentas envianos datos conta; j : 320. Sim : 0.58233714; Baja. 
 lizamandalb hola liz permitenos ayudarte cuentanos favor dm detalles ocurrido revisar cas labelurl ; j : 321. Sim : 0.66369724; Baja. 
 alejomendezdiaz hola alejandro permitenos ayudarte favor envianos detalles caso dm quedamos atentos; j : 322. Sim : 0.711702; Media. 
 psychpipe luhegomez hola jpippe permitenos ayudarte envianos favor traves mensaje interno detalles ; j : 323. Sim : 0.68793637; Media. 
 amstereo hola amstereo queremos ayudarte favor compartenos numero cedula mensaje directo cue labelu; j : 324. Sim : 0.6719619; Media. 
 juanthgreen hola juan escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 325. Sim : 0.59834194; Baja. 
 psychpipe luhegomez hola pippe permitenos ayudarte envianos favor traves mensaje interno detalles l; j : 326. Sim : 0.70202583; Media. 
 roloalzate hola roloalzate queremos ayudarte favor compartenos numero cedula mensaje directo par la; j : 327. Sim : 0.6477675; Baja. 
 macrisgc1 maria cristina permitenos colaborarte cuentanos experiencia dm colaborarte quedamos atent; j : 328. Sim : 0.39078838; No similar. 
 heechonda hola heechonda queremos ayudarte favor compartenos numero cedula mensaje directo cue labe; j : 329. Sim : 0.70112264; Media. 
 mianca08 hola permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 330. Sim : 0.56883985; Baja. 
 locorojas hola andres permitenos ayudarte escribenos mensaje interno acerca requerimiento quedamos ; j : 331. Sim : 0.66422534; Baja. 
 unmito hola unmito gracias escribirnos favor indicanos numero cedula mensaje directo par labelurl  ; j : 332. Sim : 0.71089464; Media. 
 violacea hola envianos datos contacto dm revisar caso area encargada quedamos atentos  ; j : 333. Sim : 0.6209181; Baja. 
 evelioburgos hola evelio permitenos ayudarte escribenos favor dm alli solicitaremos datos adi label; j : 334. Sim : 0.5703274; Baja. 
