Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5156634; Baja. 
 hoy celebraremos 15 anos programa tutoria becarios vemos 200 pm detras canchas g labelurl  ; j : 213. Sim : 0.5460963; Baja. 
 guerras donald trump intervenciones militares usa apenas comienzan cristian rojas via eltiempo labe; j : 214. Sim : 0.2694859; No similar. 
 eafit experiencia holistica gocen cada momento aprovechen cada oportunidad juan luis mejia r labelu; j : 215. Sim : 0.52292794; Baja. 
 rafacamargo5 saludos universidad estara cerrada sabado 400 pm domingo 1100 be 13  ; j : 216. Sim : 0.6378928; Baja. 
 rt eltiempo jrestrp rector urosarionews debate debe tener animo constructivo darle esperanza colomb; j : 217. Sim : 0.54892546; Baja. 
 beneficiosdelapaz turismo industria agro serian sectores importantes crecimiento pais proximos anos; j : 218. Sim : 0.38121027; No similar. 
 cada cinco estrategias prevencion posibilidad medicion juan diego alvarez asesor minsaludcol foroun; j : 219. Sim : 0.45039046; No similar. 
 manana crewpeligrosos seran encargados cerrar haymedellin17 eafit partir 700 pm ver mas labelurl  ; j : 220. Sim : 0.5297754; Baja. 
 victimas partidos politicos construccion paz hoy lapazenfoco 900 pm institucionaltv piensapazunal u; j : 221. Sim : 0.55291444; Baja. 
 lfarboledag findeter seguimos apoyando proyectos sostenibles eafit centro idiomas espacio innovacio; j : 222. Sim : 0.27733865; No similar. 
 rt corresponsables lucy penaloza coor general pactocolombia rse convertido factor determinante gest; j : 223. Sim : 0.27573606; No similar. 
 inicia lapazenfoco programa pedagogico apuesta construccion paz hoy paz querida untelevision instit; j : 224. Sim : 0.47262752; No similar. 
 encuentro alcalde enrique penalosa estudiantes profesores empleados uniandes 16 marzo 1130 be label; j : 225. Sim : 0.41205123; No similar. 
 bitacora estan notas todas aventuras consiste libro juan luis mejia arango rector  ; j : 226. Sim : 0.5898986; Baja. 
 eafit uninoseafit invita ser parte serieclub cuatro ojos esperamos 25 julio falt labelurl  ; j : 227. Sim : 0.30893046; No similar. 
 nuevas sustancias mas importante saber consumiendo juan diego alvarez asesor minsaludcol foroungass; j : 228. Sim : 0.3467864; No similar. 
 gracias eafit medellin abrir puertas gran familia alafec jorge armando arrioja alafec labelurl  ; j : 229. Sim : 0.43377197; No similar. 
 vivo manana 16 mayo 900 be mas desaparecidos convenio busqueda personas desaparecida labelurl  ; j : 230. Sim : 0.47222343; No similar. 
 areametropol minutos traves facebooklive rueda prensa firma contrato eafit fortalecer trabajo cient; j : 231. Sim : 0.3435705; No similar. 
 juan pablo consuegra graduado mba inalde nuevo director facebook colombia via eltiempo labelurl  ; j : 232. Sim : 0.6020111; Baja. 
 rt admonuniandes semanainternacional estudiantes mba esade uniandes clase contexto politico colombi; j : 233. Sim : 0.5415468; Baja. 
 estebanpalacio saludos estan exentos medida eafit mientras decreto municipal permita ver mas labelu; j : 234. Sim : 0.39933008; No similar. 
 rt admonuniandes diapaiz queremos competir lastima ser victimas sino competir calidad emprendimient; j : 235. Sim : 0.24821635; No similar. 
 rt andresaljure iniciamos modulo comunicacion negociacion proceso resolver diferencias traves acuer; j : 236. Sim : 0.37592122; No similar. 
 rt pzalamea bienvenida estudiantes nuevos casita rosada arriba casa facartes uniandes casitarosada ; j : 237. Sim : 0.42815414; No similar. 
 rt comfama solo 21 poblacion mayor 65 anos pension colombia lacealames2016 elbid eafit  ; j : 238. Sim : 0.5223877; Baja. 
 rt julianhuertasc sabana win colombian round jessup2017 unisabana derechousabana maestriaderintl ac; j : 239. Sim : 0.32299262; No similar. 
 modelo buscamos integracion zonas produccion red nacional prepararnos temporadas lluvia lf andrade ; j : 240. Sim : 0.416503; No similar. 
 breve inicia nuevo capitulo lapazenfoco lideres sociales hablan proceso paz institucionaltv untelev; j : 241. Sim : 0.2776525; No similar. 
 invitamos foro jorge giraldo ramirez decano escuela humanidades eafit sera ponente inscripciones la; j : 242. Sim : 0.63759977; Baja. 
 recuerden hoy habra servicio telefonia 500 1000 pm actualizacion servidores ver mas labelurl  ; j : 243. Sim : 0.53172517; Baja. 
 23 25 marzo habra restriccion carros motos 2 4 tiempos campus eafit ver mas  ; j : 244. Sim : 0.45506543; No similar. 
 educacion reto tumaco entrevista luis enrique gil director sede tumaco labelurl via revistasemana  ; j : 245. Sim : 0.51607645; Baja. 
 rt sinescosas ecodeksas ciclo agrega valor agendate acompana andres martinez manana 6pm eafit label; j : 246. Sim : 0.5205276; Baja. 
 participacion plena efectiva victimas debe ser tema importante isabel albaladejo pnudcolombia elret; j : 247. Sim : 0.27274236; No similar. 
 rt biblioeafit hoy estudiantes egresados jubilados investigadores empleados eafit vamos compartir l; j : 248. Sim : 0.29275587; No similar. 
 educaunisabana profesor jeffergm explica podemos ayudar disminuir contaminacion bogota via citytv u; j : 249. Sim : 0.4067128; No similar. 
 rt jrrodriguezgil rector unisabana obduliovp afirma estudiantes tunja plataformas digitales estruct; j : 250. Sim : 0.23832935; No similar. 
 rt eltiempo informacion dada debe ayudar voto consciente puede desinformar votantes aordonezm debat; j : 251. Sim : 0.17826723; No similar. 
 visita casa museo jorge eliecer gaitan domingo partir 1000 be entrada libre labelurl  ; j : 252. Sim : 0.53897023; Baja. 
 rt alcaldiademed cerca barrio 20 julio veni aqui elpremioesparavos tomate foto participa 390 b  ; j : 253. Sim : 0.45804423; No similar. 
 aqui locales extranjeros pueden vivir formarse vemos ciudad queremos construir ficogutierrez livela; j : 254. Sim : 0.3407567; No similar. 
 rt jrrodriguezgil rector unisabana obduliovp menciona estudiantes colegio tunja inteligencia artifi; j : 255. Sim : 0.33428147; No similar. 
 rt biblioeafit hoy pierdan club lectores comic eafit entrada libre previa inscripcion labelurl ht  ; j : 256. Sim : 0.40730062; No similar. 
 rt jrestrp gran privilegio tener urosarionews rector unibologna unibomagazine primera universidad o; j : 257. Sim : 0.3773134; No similar. 
 l cine foro sistema penal control social trae ustedes tres peliculas imperdibles esperamos  ; j : 258. Sim : 0.3040874; No similar. 
 olviden pocos minutos comienza eafit conferencia wade davis auditorio fundadores 630 pm  ; j : 259. Sim : 0.45002; No similar. 
 rt onumujerescol alianza urosarionews potenciara visibilidad temas comun inter participacion mujere; j : 260. Sim : 0.4210018; No similar. 
 libros historia memoria hoy recordamos comunidad hace 68 anos 1949 u dio primera labelurl  ; j : 261. Sim : 0.26415104; No similar. 
 veces quemar naves seguir adelante dejar hacer mismo cambiar diadelperiodista creatividad mtascon  ; j : 262. Sim : 0.17400971; No similar. 
 rt uniandesderecho uniandes campeona regional elsa moot court competition on wto law 2017 labelurl ; j : 263. Sim : 0.39006835; No similar. 
 rt comsabana inclusive propias rede sociales tambien trabajan diversos tipos discursos juancannata ; j : 264. Sim : 0.17466503; No similar. 
 rt educaunisabana listos hoy iniciamos nueva etapa 73 profesores laguajira maestriaenpedagogia unis; j : 265. Sim : 0.40250966; No similar. 
 emisoraudea ciencia cultura educacion temas permiten construir paz pais mauricioalviar lanzamiento ; j : 266. Sim : 0.41903257; No similar. 
 rt derechousabana docentes universitarios expresan reparos apoyos proceso paz igarzonvallejo unisab; j : 267. Sim : 0.35631666; No similar. 
 rt behrentz orgullosos uniandes haber recibido visita jeffdsachs discutiendo conformacion centro sd; j : 268. Sim : 0.38135508; No similar. 
 mabelmurcia hola mhm eafit cada vez buscamos mas opciones estudiantes ampliando cafeterias  ; j : 269. Sim : 0.4586327; No similar. 
 manana 100 pm fuenteovejuna lope vega interpretada compania espanola obskene plazoleta lleras label; j : 270. Sim : 0.64571905; Baja. 
 profesor jeremy waldron new york university school of law nyu estara unisabana labelurl  ; j : 271. Sim : 0.46400014; No similar. 
 rt behrentz rector pablonavasuand graduandos uniandes gradosuniandes ojala mejores consideren servi; j : 272. Sim : 0.46145767; No similar. 
 rt educaunisabana estudiantes licenciatura educacion infantil jornada universitaria fundacion san a; j : 273. Sim : 0.58085644; Baja. 
 rt inalde directivos hacemos buen uso correo electronico ciro gomez plantea reflexion portafolioco ; j : 274. Sim : 0.47618634; No similar. 
 rt ausechea hoy jornada etica escuela admon recomendadodecalogo etico administrador rosarista urosa; j : 275. Sim : 0.5616932; Baja. 
 aire mas reciente emision campus global programa eafit hoy analiza situacion venezuela labelurl  ; j : 276. Sim : 0.594681; Baja. 
 yoga sido gran herramienta aulas franklin cuero profesor tumaco narino yogaday diadelyoga labelurl ; j : 277. Sim : 0.20003316; No similar. 
 rt apgguzman aalloza inicia presentacion acerca nueva economia reputacion intangibles estrategicos ; j : 278. Sim : 0.5127984; Baja. 
 rt educaunisabana profesor profebarreto visita academica colegio rural agroindustrial pradera duita; j : 279. Sim : 0.43186677; No similar. 
 rt gusgomez1701 bien rector velasquez apoya programa becarios unisabana vrnicky hoy inspira libro l; j : 280. Sim : 0.3482622; No similar. 
 rt turnitin quiere saber construir comunidad integridad academica unase webinar nathalia franco eaf; j : 281. Sim : 0.46658877; No similar. 
 construccion paz primera infancia serie 20 relatos visuales crecer paz gabriela carvaja labelurl  ; j : 282. Sim : 0.40077555; No similar. 
 rt generalnietor participamos debate paz convivencia seguridad codigo convivencia medellin ficoguti; j : 283. Sim : 0.46731353; No similar. 
 comenzo eafit debate paz convivencia seguridad codigo policia ciudad medellin siganlo labelurl  ; j : 284. Sim : 0.6140322; Baja. 
 ejemplos cambriaeafit vemos estudiantes quieren crear empresas modelos sostenibilidadmanuel acevedo; j : 285. Sim : 0.228476; No similar. 
 rt blumedellin alaire juan luis mejia rector eafit habla haymedellin17 universidad vivemedellin lab; j : 286. Sim : 0.6102848; Baja. 
 momento crucial incorporarle paz concepto desarrollo sostenible juan luis mejia lowcarboncity  ; j : 287. Sim : 0.46774969; No similar. 
 finn erling kydland edmund strother phelps nobeles economia estaran lacealames16 lacealames2016 lab; j : 288. Sim : 0.28840017; No similar. 
 eafit debate sera paz convivencia seguridad codigo policia ciudad medellin espera labelurl  ; j : 289. Sim : 0.63542193; Baja. 
 paulinauribes saludos admisiones registro tendra servicio horario habitual 800 be 1200 pm 2 labelur; j : 290. Sim : 0.40489316; No similar. 
 hoyeneafit sera debate paz convivencia seguridad codigo policia ciudad medellin esperamos labelurl ; j : 291. Sim : 0.63287276; Baja. 
 viernes sera eafit debate paz convivencia seguridad codigo policia ciudad medellin labelurl  ; j : 292. Sim : 0.64533705; Baja. 
 comenzo eafit conferencia perspectivas oriente medio cargo raouf almalki embajador pale labelurl  ; j : 293. Sim : 0.44697243; No similar. 
 recuerden inscribirse asistir debate paz convivencia seguridad codigo policia ciudad medell labelur; j : 294. Sim : 0.4931714; No similar. 
 ods 5 ejes estrategicos personas prosperidad paz planeta alianzas ficogutierrez eafit pactoglobal  ; j : 295. Sim : 0.40121666; No similar. 
 hoy universidad expandido rango accion privado publico rector juan luis mejia  ; j : 296. Sim : 0.7594086; Media. 
 dosorioo87 saludos daniel si activa medida pico placa cobro parqueadero campus  ; j : 297. Sim : 0.35490626; No similar. 
 hoyeneafit mahmoud mohieldin estara dialogo juventud bloque 38 101 500 pm labelurl  ; j : 298. Sim : 0.4374551; No similar. 
 momento juan luis mejia arango hectorabadf conversan oculta eafitpereira pueden verlos labelurl  ; j : 299. Sim : 0.43131363; No similar. 
 esperamos manana foro importancia bosques restauracion ecologica 900 be 100 pm labelurl  ; j : 300. Sim : 0.5946989; Baja. 
 hoyeneafit esperamos 600 pm bloque 38101 conferencia ecodek ciclo agrega val labelurl  ; j : 301. Sim : 0.3858328; No similar. 
 hernando barragan decano arquitectura diseno nuevo arquitecto diseno jefe arduino orgullouniandes l; j : 302. Sim : 0.43047428; No similar. 
 hoyeneafit partir 200 pm continua foro codigo policia convivencia pueden seguirlo  ; j : 303. Sim : 0.5401582; Baja. 
 acto simbolico paz pueblo arhuaco 100 anos caminando palabra paz siguelo labelurl labelurl  ; j : 304. Sim : 0.48291934; No similar. 
 rt slondonouribe universidades deben educar justiciaincluyentes equitativas capacidades dice adela ; j : 305. Sim : 0.38275057; No similar. 
 rector eafit juan luis mejia arango expone botanica zoologia personajes aportado c labelurl  ; j : 306. Sim : 0.53568876; Baja. 
 destapando olla informe sombra seguimiento intervencion bronx 25 mayo 500 pm labelurl  ; j : 307. Sim : 0.30698025; No similar. 
 pierdan manana 25 anos constitucion politica examen promesas 800 be invitan labelurl  ; j : 308. Sim : 0.6568296; Baja. 
 atencion 17 julio reanudara medida pico placa campus medellin acuerdo programacio labelurl  ; j : 309. Sim : 0.43056712; No similar. 
 arauca prueba aplico 520 jovenes cuales 348 competian 120 cupos peama launcuenta labelurl  ; j : 310. Sim : 0.1726489; No similar. 
 recuerden manana conferencia urbameafit dialogos tropi nordicos arquitectura arte paisaje esperamos; j : 311. Sim : 0.39983746; No similar. 
 hoy 500 pm destapando olla informe sombra seguimiento intervencion bronx agendauniandes labelurl  ; j : 312. Sim : 0.31563732; No similar. 
 rt manuelrodb 1a vez america latina realizara conferencia anual investigaciones desarrollo sostenib; j : 313. Sim : 0.38294896; No similar. 
 encuentro propicia dialogo plural construir paz jorge giraldo decano escuela humanidades  ; j : 314. Sim : 0.5466085; Baja. 
 04 poblacion duena 46 tierra asi dificil construir paz aida avella  ; j : 315. Sim : 0.5496983; Baja. 
 tener escritos maestro cano enriquece cuaquier museo especialmente museodantioquia rector eafit  ; j : 316. Sim : 0.3060521; No similar. 
 recuerden hoy 930 pm lunes madrugada estara cerrado tramo avenida vegas labelurl  ; j : 317. Sim : 0.473872; No similar. 
 manana andes grupo abrakadabra carcel modelo presenta obra clasificados 1000 be labelurl  ; j : 318. Sim : 0.5034097; Baja. 
 lapazenfoco apuesta construccion paz hoy analizamos jornada plebiscitaria pasado 2 octubre instituc; j : 319. Sim : 0.4008504; No similar. 
 audacia valor fundamental sostenibilidad depende voluntad empresas manuel acevedo ods2030 ods  ; j : 320. Sim : 0.2627397; No similar. 
 finn kydland edmund phelps nobeles economia dialogaron hoy medios nacionales inicio labelurl  ; j : 321. Sim : 0.30035397; No similar. 
 rt capoliticoeafit lanzamiento laboratorio cultura ciudadana alianza alcaldiademed eafit reto const; j : 322. Sim : 0.27494198; No similar. 
 hoyeneafit sera presentacion libro filo hoja aula fabricato 27101 600 pm labelurl  ; j : 323. Sim : 0.526783; Baja. 
 zonas norte occidente antioquia conflicto sintio fuerza hoy construye infraestructura andrade  ; j : 324. Sim : 0.45174125; No similar. 
 eafit proponemos tambien trabajar publico sociedad falta formacion area juan luis labelurl  ; j : 325. Sim : 0.6120741; Baja. 
 viernes eafit pierdan segunda sesion catedra flipeafit esperamos partir 830 be b labelurl  ; j : 326. Sim : 0.5798647; Baja. 
 invitamos 200 pm conferencia situacion actual palestina cargo raouf almalki embajador d labelurl  ; j : 327. Sim : 0.44390607; No similar. 
 eafit apuesta conocimiento ciudad tema urbano creamos urbameafit juan luis meji labelurl  ; j : 328. Sim : 0.4262985; No similar. 
 excelenciauniandes ser 5ta universidad america latina segun time higher education latamrankings lab; j : 329. Sim : 0.47819462; No similar. 
 ley cambia comportamientos si reflexion profunda vamos llegar juan luis mejia  ; j : 330. Sim : 0.5429074; Baja. 
 rt corpovisionario hora eafit inicia conferencia culturaciudadana motor transformacion social cargo; j : 331. Sim : 0.31196234; No similar. 
