Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido atentos quedamos 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.10214474; No similar. 
 anamariaberand hola ana permitenos ayudarte amplianos favor informacion acerca ocurrido dm quedamos; j : 215. Sim : 0.7007529; Media. 
 sergiozam11 sergio favor envianos mensaje interno datos poder contactarnos contigo buen dia  ; j : 216. Sim : 0.62478703; Baja. 
 jorgearmandoo hola jorge favor envianos datos personales caso via dm colaborarte pendientes saludos; j : 217. Sim : 0.6323327; Baja. 
 ankaira23 gracias contarnos ocurrido favor dejanos datos mensaje hacer seguimiento llamada saludos ; j : 218. Sim : 0.75554377; Media. 
 puli89 hola andres gracias escribirnos contamos gestionando consulta traves mensaje directo feliz d; j : 219. Sim : 0.7217834; Media. 
 danielgongorav sicsuper davidbarguil hola daniel gracias escribirnos favor dejanos datos hacer repo; j : 220. Sim : 0.6037313; Baja. 
 chajinom hola chajinom gracias escribirnos cuentanos favor mas detalles ocurrido mensaje directo fe; j : 221. Sim : 0.8273793; Media. 
 hola silviavalenti interesa conocer detalle caso darte soluciones puedes escribirnos via dm saludos; j : 222. Sim : 0.7180726; Media. 
 bgarcial hola bernando vamos comunicar contigo mensaje directo favor siguenos poder solicitarte dat; j : 223. Sim : 0.71283156; Media. 
 lukasmeluk muchas gracias reporte lukas pasamos area encargada sulucionen mas pronto posible saludo; j : 224. Sim : 0.5182422; Baja. 
 josemontana finanzasp hola jose permitenos ayudarte si caso puntual escribenos favor dm pa labelurl; j : 225. Sim : 0.48750055; No similar. 
 fercholpz hola lopez permitenos ayudarte si caso puntual escribenos favor dm alli pedir labelurl  ; j : 226. Sim : 0.56187636; Baja. 
 mdgarzon miguel permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 227. Sim : 0.621885; Baja. 
 santiagoccm lawneira bancode buen doble recuerda puedes participar mas vez sube mas fotos tuy label; j : 228. Sim : 0.3301929; No similar. 
 jorgearmandoo buenos dias jorge vamos validar comentas area encargada manejando caso dm  ; j : 229. Sim : 0.47447836; No similar. 
 defelopez federico permitenos ayudarte envianos dm consulta junto datos cotacto quedamos atentos  ; j : 230. Sim : 0.5344662; Baja. 
 hola rubenpe62 interesa conocer detalles caso puedes escribirnos via dm gracias cortesupremaj minju; j : 231. Sim : 0.6718209; Media. 
 miguelzu tuboletacolombi hola favor envianos datos via mensaje directo hacerle seguimiento caso sal; j : 232. Sim : 0.7282406; Media. 
 diegocastrofm buenas tardes favor escribenos mensaje interno poder asosorarte caso mejor manera  ; j : 233. Sim : 0.45162168; No similar. 
 tattz buen doble recuerda puedes participar mas vez sube mas fotos doble famoso pa labelurl  ; j : 234. Sim : 0.37722284; No similar. 
 bancodebogota juanda1996 hola juan david enviamos mensaje dm cuentes detalles incidente quedamos at; j : 235. Sim : 0.6839801; Media. 
 cristiangbd2 ponemos trabas queremos agilizar proceso poder darle esposa solucion mas pronto posibl; j : 236. Sim : 0.44685444; No similar. 
 tanpudiente buenas tardes indicanos favor si lograste comunicarte si envianos favor requerimie labe; j : 237. Sim : 0.44355866; No similar. 
 hola ilbiancodelsud interesa conocer caso generar soluciones puedes escribirnos via inbox datos not; j : 238. Sim : 0.66060853; Baja. 
 cardonawbeimar lamentamos molestias favor confirmanos mensaje directo si aun persiste falla nue lab; j : 239. Sim : 0.5021822; Baja. 
 dia ayer legisladores britanicos aprobaron 412 votos 202 enmienda favor retrasar salid labelurl  ; j : 240. Sim : 0.29587922; No similar. 
 andresvv hola andres gracias escribirnos cuentanos dm dia hora ocurrio sucedido quedamos atentos  ; j : 241. Sim : 0.6928376; Media. 
 jlcm69 vamos hacer siguiente cuentanos detalles caso traves inbox tan pronto reciba labelurl  ; j : 242. Sim : 0.7176275; Media. 
 poderandino carlos si deseas podemos radicar reporte formal avanzar indicanos favor numero labelurl; j : 243. Sim : 0.47710636; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 501 specialization pattern in international ; j : 244. Sim : 0.19885099; No similar. 
 dango1987 hola daniel gomez dango1987 gracias escribirnos respondiendo consulta mensaje directo fel; j : 245. Sim : 0.63671416; Baja. 
 jonathan24252 buen dia favor contactanos medio mensaje interno poder asesorarte mejor manera  ; j : 246. Sim : 0.53012276; Baja. 
 yasnel0 megaguanare hola yasnel0 gracias escribirnos compartimos toda informacion mensaje directo s; j : 247. Sim : 0.6735907; Media. 
 siendoangelika hola angelica favor cuentanos banco perteneces favor envianos numero celular mensaje; j : 248. Sim : 0.55656654; Baja. 
 comandantemad77 sfcsupervisor chenel atendimos caso via dm respuesta enviada correo electronico per; j : 249. Sim : 0.579635; Baja. 
 puli89 hola andres indicanos favor si lograste comunicar si aun hecho favor escribenos labelurl  ; j : 250. Sim : 0.46871048; No similar. 
 edotom danielmcalder hola darte respuesta parte aseguradora favor envianos caso datos contacto dm  ; j : 251. Sim : 0.6437306; Baja. 
 germancho101 sfcsupervisor hola german cuentanos favor si lograste comunicarte dar solucion requeri; j : 252. Sim : 0.6239011; Baja. 
 colombiapilotos formula enla piloto colombiana tatiana calderon participara test formula marrakechl; j : 253. Sim : 0.2761922; No similar. 
 lugar podra interpretar ensayar escribir producir musica ademas consultar contenidos sonidos pacifi; j : 254. Sim : 0.34271076; No similar. 
 lindaenamo cuentanos dm caso poder ayudarte escalarlo encontrar solucion mas pronto posible atentos; j : 255. Sim : 0.6870173; Media. 
 muozbaquero holal porfirio permitenos ayudarte revisar caso area encargada favor amplianos i labelu; j : 256. Sim : 0.40550002; No similar. 
 ccariasdv13 hola claudia permitenos ayudarte envianos favor detalles caso dm quedamos atentos  ; j : 257. Sim : 0.7525689; Media. 
 mcarzayus hola oniria permitenos ayudarte escribenos favor detalles caso dm quedamos atentos  ; j : 258. Sim : 0.7146805; Media. 
 vanessatl24 hola vanessis escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 259. Sim : 0.67066747; Media. 
 hectorcham hector cuentanos caso dm enviarlo area encargada favor quedamos atentos  ; j : 260. Sim : 0.7267624; Media. 
 g3rbar hola german permitenos ayudarte amplianos favor detalles sucedido dm revisar caso labelurl  ; j : 261. Sim : 0.6233478; Baja. 
 rafitasg hola rafa revisar caso area encargada escribenos favor dm alli pediremos u labelurl  ; j : 262. Sim : 0.58404326; Baja. 
 matiasvioleta alexandra favor envianos caso dm enviarlo area encargada quedamos atentos  ; j : 263. Sim : 0.66863185; Baja. 
 mmejiav hola mauro permitenos ayudarte envianos favor detalles caso dm quedamos atentos  ; j : 264. Sim : 0.7405442; Media. 
 jennypedraza11 hola jenny permitenos ayudarte cuentanos favor dm detalles ocurrido quedamos atentos; j : 265. Sim : 0.7593646; Media. 
 yovsor hola sora cuentanos caso presentas mensaje interno poder ayudarte quedamos atentos  ; j : 266. Sim : 0.707985; Media. 
 eebedoya edward permitenos ayudarte envianos caso soportes dm colaborarte quedamos atentos  ; j : 267. Sim : 0.5819689; Baja. 
 hrvieda hola hrvieda gusto saludarte cuentanos favor mas detalles mensaje directo podremos avanz la; j : 268. Sim : 0.68476355; Media. 
 yovsor hola sora cuentanos caso presentas mensaje interno poder ayudarte quedamos atentos  ; j : 269. Sim : 0.707985; Media. 
 lacamicar hola camila permitenos ayudarte cuentanos favor detalles caso dm quedamos atentos  ; j : 270. Sim : 0.76158774; Media. 
 morineira sfcsupervisor hola morineira favor escribenos dm mensaje interno poder revisar caso label; j : 271. Sim : 0.54989576; Baja. 
 anakicar sicsuper hola anakicar queremos ayudarte favor compartenos numero cedula mensaje direc lab; j : 272. Sim : 0.4803925; No similar. 
 fmdelgador fmdelgador queremos ayudarte favor compartenos numero cedula mensaje directo estaremo la; j : 273. Sim : 0.5109347; Baja. 
 colombiainvisi sfcsupervisor hola mencionabamos favor escribenos dm poder ayudartea caso quedamos a; j : 274. Sim : 0.64826643; Baja. 
 nstriana nayhua favor cuentanos dm detalles caso poder ayudarte quedamos atentos  ; j : 275. Sim : 0.7899179; Media. 
 hawinro hola hawinro queremos ayudarte favor compartenos numero cedula mensaje directo revisar labe; j : 276. Sim : 0.6559537; Baja. 
 colombiainvisi sfcsupervisor hola mencionabamos favor escribenos dm poder ayudartea caso quedamos a; j : 277. Sim : 0.64826643; Baja. 
 fmdelgador fmdelgador queremos ayudarte favor compartenos numero cedula mensaje directo estaremo la; j : 278. Sim : 0.5109347; Baja. 
 luigiqaomk hola luigi gracias escribirnos envianos favor detalles caso dm quedamos atentos  ; j : 279. Sim : 0.82876444; Media. 
 arturowagner1 hola arturo permitenos ayudarte cuentanos favor detalle ocurrido dm quedamos atentos ; j : 280. Sim : 0.75827706; Media. 
 icpaoc hola icpaoc gracias escribirnos favor indicanos mensaje directo numero cedula ay labelurl  ; j : 281. Sim : 0.6054928; Baja. 
 asgobadj buenas tardes revisar comentas area encargada escribenos favor dm alli labelurl  ; j : 282. Sim : 0.4977759; No similar. 
 zuluagajorge zuluagajorge queremos ayudarte validar caso indicanos favor numero cedula mens labelur; j : 283. Sim : 0.4836889; No similar. 
 puli89 hola puli89 queremos ayudarte favor compartenos numero cedula mensaje directo cuentanos labe; j : 284. Sim : 0.66108847; Baja. 
 diegorduna hola diego permitenos ayudarte amplianos favor detalles sucedido dm alli pedire labelurl; j : 285. Sim : 0.58049786; Baja. 
 pedropablomrf hola pedro revisar caso area encargada favor escribenos dm alli solic labelurl  ; j : 286. Sim : 0.5372958; Baja. 
 caroruedag alegra saludarte caroruedag envianos mensaje directo numero cedula podremos reso labelur; j : 287. Sim : 0.49785405; No similar. 
 martik hola martik queremos ayudarte favor compartenos numero cedula mensaje directo revisar labelu; j : 288. Sim : 0.603685; Baja. 
 alonso1951 alonso favor envianos mensaje interno comentandonos intentamos enviarte mensaje int labe; j : 289. Sim : 0.5555825; Baja. 
 martik hola martik queremos ayudarte favor compartenos numero cedula mensaje directo revisar labelu; j : 290. Sim : 0.603685; Baja. 
 anyemas asobancaria sfcsupervisor hola anyela permitenos ayudarte escribenos favor dm alli pedire l; j : 291. Sim : 0.45392078; No similar. 
 pcallej buenas tardes permitenos ayudarte cuentanos favor detalles caso dm revisarlo labelurl  ; j : 292. Sim : 0.6890059; Media. 
 diegodeant hola diego cuentanos favor dm detalles ocurrido revisar caso area encarg labelurl  ; j : 293. Sim : 0.66199297; Baja. 
 luciamontero hola lucia permitenos ayudarte escribenos favor dm detalles sucedido quedamos atentos ; j : 294. Sim : 0.7335317; Media. 
 kmilogarcia camilo permitenos ayudarte envianos detalles caso dm colaborarte quedamos atentos  ; j : 295. Sim : 0.5751739; Baja. 
 migue142 hola migue142 queremos ayudarte favor compartenos numero cedula mensaje directo revis labe; j : 296. Sim : 0.53232837; Baja. 
 kalejapb latamco hola karen permitenos ayudarte revisar caso area encargada escribenos fa labelurl ; j : 297. Sim : 0.46910957; No similar. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 298. Sim : 0.78014266; Media. 
 gerardmpg hola gerardo permitenos ayudarte revisar caso area encargada escribenos favor po labelurl; j : 299. Sim : 0.5313171; Baja. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 300. Sim : 0.78014266; Media. 
 oskrsf hola oscar revisar caso area encargada escribenos favor dm alli pediremos labelurl  ; j : 301. Sim : 0.5773582; Baja. 
 alejokst hola alejo permitenos ayudarte revisar caso area encargada amplianos favor informa labelur; j : 302. Sim : 0.5057728; Baja. 
 andresosorio1 hola andres permitenos ayudarte envianos favor solicitud mensaje interno quedamos ate; j : 303. Sim : 0.7221589; Media. 
 midazagarcia hola maria gracias escribirnos cuentanos favor caso dm colaborarte quedamos atentos  ; j : 304. Sim : 0.7859203; Media. 
 amparodime sfcsupervisor hola amparo permitenos ayudarte escalar caso area encargada escribenos po ; j : 305. Sim : 0.47076365; No similar. 
 camilogvillegas hola camilo gracias escribirnos amplianos favor detalles comentas dm quedamos atent; j : 306. Sim : 0.72950107; Media. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 307. Sim : 0.78014266; Media. 
 kikeescobar00 msgmensajeria queremos cuentes detalles ocurrido traves inbox alli atenderemos caso  ; j : 308. Sim : 0.5418462; Baja. 
 paolapalma hola diana permitenos ayudarte cuentanos dm caso poder colaborarte quedamos atentos  ; j : 309. Sim : 0.6366792; Baja. 
 dsaldarriagao hola deibis favor comunicante mensaje interno brindarte asesoria caso quedamos atento; j : 310. Sim : 0.71992916; Media. 
 andresfpadilla hola andres gracias escribirnos amplianos favor detalles ocurrido dm quedamos atento; j : 311. Sim : 0.78333664; Media. 
 pabloahoyos hola pablo permitenos ayudarte cuentanos favor dm detalles ocurrido quedamos atentos  ; j : 312. Sim : 0.7689989; Media. 
 dsaldarriagao hola deibis favor comunicante mensaje interno brindarte asesoria caso quedamos atento; j : 313. Sim : 0.71992916; Media. 
 arkazero hola juan escribenos favor mensaje interno revisar caso area quedamos atentos  ; j : 314. Sim : 0.66692567; Baja. 
 fepepa grupoexito buenas tardes favor amplianos detalles sucedido dm quedamos atentos  ; j : 315. Sim : 0.5958853; Baja. 
 kikeescobar00 msgmensajeria queremos cuentes detalles ocurrido traves inbox alli atenderemos caso  ; j : 316. Sim : 0.5418462; Baja. 
 afmoram hola andres permitenos ayudarte envianos favor caso detalle dm quedamos atentos  ; j : 317. Sim : 0.7565604; Media. 
 gatodario hola gatodario queremos ayudarte favor compartenos numero cedula mensaje directo cue labe; j : 318. Sim : 0.61545646; Baja. 
 marguiomend margarita permitenos ayudarte envianos caso datos contacto dm quedamos atentos  ; j : 319. Sim : 0.6931306; Media. 
 melbalcardenasb hola melba permitenos ayudarte envianos dm pantallazo comentas envianos datos conta; j : 320. Sim : 0.5438915; Baja. 
 lizamandalb hola liz permitenos ayudarte cuentanos favor dm detalles ocurrido revisar cas labelurl ; j : 321. Sim : 0.6533645; Baja. 
 alejomendezdiaz hola alejandro permitenos ayudarte favor envianos detalles caso dm quedamos atentos; j : 322. Sim : 0.7450451; Media. 
 psychpipe luhegomez hola jpippe permitenos ayudarte envianos favor traves mensaje interno detalles ; j : 323. Sim : 0.59190714; Baja. 
 amstereo hola amstereo queremos ayudarte favor compartenos numero cedula mensaje directo cue labelu; j : 324. Sim : 0.5991353; Baja. 
 juanthgreen hola juan escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 325. Sim : 0.66488165; Baja. 
 psychpipe luhegomez hola pippe permitenos ayudarte envianos favor traves mensaje interno detalles l; j : 326. Sim : 0.60459745; Baja. 
 roloalzate hola roloalzate queremos ayudarte favor compartenos numero cedula mensaje directo par la; j : 327. Sim : 0.588973; Baja. 
 macrisgc1 maria cristina permitenos colaborarte cuentanos experiencia dm colaborarte quedamos atent; j : 328. Sim : 0.4029404; No similar. 
 heechonda hola heechonda queremos ayudarte favor compartenos numero cedula mensaje directo cue labe; j : 329. Sim : 0.62019455; Baja. 
 mianca08 hola permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 330. Sim : 0.64284813; Baja. 
 locorojas hola andres permitenos ayudarte escribenos mensaje interno acerca requerimiento quedamos ; j : 331. Sim : 0.6835792; Media. 
 unmito hola unmito gracias escribirnos favor indicanos numero cedula mensaje directo par labelurl  ; j : 332. Sim : 0.6350986; Baja. 
 violacea hola envianos datos contacto dm revisar caso area encargada quedamos atentos  ; j : 333. Sim : 0.7032408; Media. 
 evelioburgos hola evelio permitenos ayudarte escribenos favor dm alli solicitaremos datos adi label; j : 334. Sim : 0.5068692; Baja. 
