Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia mas estudiantes paz educacion social cambio investigacion innovacion 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.4654044; No similar. 
 vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl  ; j : 219. Sim : 0.28796446; No similar. 
 miplandecenal mesas trabajo avanzan generacion propuestas afrontar grandes retos educacion labelurl; j : 220. Sim : 0.47554314; No similar. 
 vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl  ; j : 221. Sim : 0.28796446; No similar. 
 rt hernanolano articulo indexado unisabana derechousabana ucooperativacol cconstitucional ddhhydih ; j : 222. Sim : 0.18180569; No similar. 
 interesa conocer mas debida diligencia herramienta prevenir soborno transnacional visita labelurl  ; j : 223. Sim : 0.31381217; No similar. 
 rt unisabanaradio visita estudiantes gimnasio campestre estan estudio aprendiendo produccion locuci; j : 224. Sim : 0.48839167; No similar. 
 apoyo mas 6000 donantes quieroestudiar cumplido cientos suenos conozcalos solidaridaduniandes label; j : 225. Sim : 0.46099615; No similar. 
 rt ideaantioquia eafit gobantioquia luisperezg telemedellin teleantioquia genmasenergia asambleanti; j : 226. Sim : 0.08003399; No similar. 
 eafit vivo labelurl panel empresarios pactoglobal isaconexiones gruponutresa gruposura epmestamosah; j : 227. Sim : 0.25617582; No similar. 
 grandes maestros fals borda intelectual influencio ciencias sociales labelurl via elespectador  ; j : 228. Sim : 0.49416977; No similar. 
 gatos pardos publicacion jose rodriguez iturbe mirada culturalpolitica realidad latinoamericana lab; j : 229. Sim : 0.46701345; No similar. 
 articulo unperiodico enfriar atomos fascinante nobel fisica william phillips visita labelurl  ; j : 230. Sim : 0.4345159; No similar. 
 muchas empresas optamos respetar cultura negocios adquirimos preservar filosofia transve labelurl  ; j : 231. Sim : 0.36409596; No similar. 
 aprendiendo ensenar asi preparan 56 nuevos integrantes programa semillero profesores labelurl  ; j : 232. Sim : 0.39970738; No similar. 
 rt icfescol felicidades estudiantes ganadores propuestas investigacion seran financiadas icfes inve; j : 233. Sim : 0.56333387; Baja. 
 rt ifaunisabana tecnologia quite paz casa pautas seguro tic congreso familia labelurl  ; j : 234. Sim : 0.4561214; No similar. 
 rt inalde cuales 5 retos convencionales debe afrontar gerente jorgeivangomezo analiza revistadinero; j : 235. Sim : -0.017904516; No similar. 
 enrique bayer presidente asociacion amigos movilidadbogota cablenoticias periodista juliana luchi l; j : 236. Sim : 0.42341754; No similar. 
 rt economiauandes interviene hernando zuleta hzuleta director idel cesed uniandes vivo labelurl lab; j : 237. Sim : 0.046000145; No similar. 
 4 virtudes papa francisco mundo empresarial jorgeivangomezo profesor inalde via revistadinero label; j : 238. Sim : 0.38387853; No similar. 
 juan carlos forero analiza tipos sanciones jurisdiccion especial paz forobeneficiosdelapaz labelurl; j : 239. Sim : 0.40510646; No similar. 
 jugando apoye proceso vi cometiendo errores eln epl crecieran santos  ; j : 240. Sim : 0.20242867; No similar. 
 darwin cortes juan m gallego profesores econurosario cuya investigacion publicada guardian labelurl; j : 241. Sim : 0.508729; Baja. 
 bob dylan gano nobel literatura opinion profesor historia rock luisferalgarra labelurl  ; j : 242. Sim : 0.44800735; No similar. 
 comision verdad ser totalmente independiente gobierno farc poner comisionados f santos  ; j : 243. Sim : 0.5270605; Baja. 
 programas forum mercadeo ventas gerencia estrategia finanzas responsabilidad social tecnologia labe; j : 244. Sim : 0.5074365; Baja. 
 clave exito curiosidad labelurl william phillips premio nobel fisica 1997 cate labelurl  ; j : 245. Sim : 0.49385068; No similar. 
 tres profesores ur participaran encuentro premios nobel economia lindau alemania labelurl  ; j : 246. Sim : 0.54011184; Baja. 
 historia laura tamayo solo mas 1800 cambiado gracias quieroestudiar descubrala labelurl  ; j : 247. Sim : 0.44700485; No similar. 
 paz desafios colombia editorial nueva edicion revista nova et vetera labelurl  ; j : 248. Sim : 0.52364284; Baja. 
 tres profesores urosario participaran encuentro premios nobel economia lindau alemania labelurl  ; j : 249. Sim : 0.5126118; Baja. 
 francia segunda patria casos vincent van gogh frederic chopin labelurl frcol2017 labelurl  ; j : 250. Sim : 0.40984464; No similar. 
 posconflicto pais enfrenta reto cuanto salud mental ciudadanos jiovani arias labelurl  ; j : 251. Sim : 0.52620035; Baja. 
 jugamos cartas pusieron cuantos avisos viste campana francisco santos promotor  ; j : 252. Sim : 0.21012084; No similar. 
 programa paiis facultad derecho enfoca igualdad inclusion social ddhh apoyelo labelurl  ; j : 253. Sim : 0.58235735; Baja. 
 consejos usted diga si acepto matrimonio fracase intento via elespectador labelurl  ; j : 254. Sim : 0.24363062; No similar. 
 radio magica validadora alejovillalobos do generaciones sola radio consejoech echur labelurl  ; j : 255. Sim : 0.25697923; No similar. 
 oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl  ; j : 256. Sim : 0.34975597; No similar. 
 radio lugar ir indacastellanos conversatorio do generaciones sola radio echur labelurl  ; j : 257. Sim : 0.27025208; No similar. 
 rt dgomez6 ganate marrano participa carrera internacional urfestival2016 urosarionews cancilleriaur; j : 258. Sim : 0.10005681; No similar. 
 rt unisabanaradio acevedocarolina paso microfonos unisabana radio invito ver toctoc teatrolibrebog ; j : 259. Sim : 0.32457927; No similar. 
 the social dynamics of civil war profesor jeffrey checkel politicaur labelurl  ; j : 260. Sim : 0.28804982; No similar. 
 rt lasabanaabroad investigadores unisabana participando webinar pitch research w faffrobert from uq; j : 261. Sim : 0.33363396; No similar. 
 ximenapena cambio vida varias mujeres pais descubra apoye causa innovadora labelurl  ; j : 262. Sim : 0.42565858; No similar. 
 nocion empresarial cambio grandes industrias 1990 negocios digitales hoy manu labelurl  ; j : 263. Sim : 0.4795023; No similar. 
 exaltacion estudiantes distinguidos merito academico ceremonia entrega becas urosario suenoser labe; j : 264. Sim : 0.54620063; Baja. 
 rt dapardantioquia eafit dapardantioquia participa seminario evaluacion riesgo sismico toma decisio; j : 265. Sim : 0.43268147; No similar. 
 rt opusdeicolombia mensaje prelado labelurl acompanar santo padre viaje fatima oracion amor  ; j : 266. Sim : 0.3609073; No similar. 
 rt hablemosdepazur interviene marlene orjuela defensora ddhh especializada cultura paz hablemosdepa; j : 267. Sim : 0.23916066; No similar. 
 rt inguniandes battlewaternetworks wdsa2016 profbohorquez explica estudiantes profesores solucionar; j : 268. Sim : 0.30964038; No similar. 
 rt ferroantioquia seguimos avanzando metrodemedellin eafit buscamos alianzas estrategicas creelo po; j : 269. Sim : 0.4123207; No similar. 
 disfruta mas destacado periodico nova et vetera tambien version digital labelurl labelurl  ; j : 270. Sim : 0.40502414; No similar. 
 especial grandes maestros elespectador fals borda sentipensar universidad nacional labelurl ignacio; j : 271. Sim : 0.38622388; No similar. 
 lina quesada egresada andes recibe premio sociedad americana fitopatologia orgullouniandes labelurl; j : 272. Sim : 0.44835222; No similar. 
 rt sicsuper pfrobledo suficiente tener adn empresas cultura legalidad ticsanticorrupcion urosarione; j : 273. Sim : 0.25367048; No similar. 
 rt uniandinosiempr conscientes responsabilidad privilegio uniandinos luchen etica julian nino gradu; j : 274. Sim : 0.5508491; Baja. 
 acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit l; j : 275. Sim : 0.51304793; Baja. 
 rt congresovisible perfil jerobledo siempre veedor congreso aventura ponerse papel gobernante label; j : 276. Sim : 0.25708866; No similar. 
 rt alcaldiachia noticiasdechia venimos alza calidad educativa agradezco estudiantes altos puntajes ; j : 277. Sim : 0.36529166; No similar. 
 investigacion puedo dar opciones luego explicar significa colombia tpaffenholz investigacionesparal; j : 278. Sim : 0.35299963; No similar. 
 sector garabato comuna 14 recibe iniciativasjuveniles alla encontramos llenar arte labelurl  ; j : 279. Sim : 0.22339082; No similar. 
 rt comsabana quieren ser pat unisabanaradio postularse empiecen escuchando labelurl unisabana pong ; j : 280. Sim : 0.2769315; No similar. 
 interviene hernando jose gomez director mision crecimiento verde simposio crecimientoverde labelurl; j : 281. Sim : 0.44820186; No similar. 
 asi produce queso parmesano summercourses eicea italy ucscinternational ucscsummer2016 experiencia ; j : 282. Sim : 0.06754281; No similar. 
 rt aniromerowills profesor juanc cuervo ifaunisabana presente misionsabana bienestarsabana unisaban; j : 283. Sim : 0.18227121; No similar. 
 coma criminal separa sujeto predicado grupo estudiantes universitarios llego tarde labelurl  ; j : 284. Sim : 0.32872012; No similar. 
 abdiel vazquez pianista numero mexico paso uniandes dejo huella talento labelurl  ; j : 285. Sim : 0.33524004; No similar. 
 david rubio graduado usingenieria trabajo bien hecho vocacion servicio liderazgo labelurl  ; j : 286. Sim : 0.45275193; No similar. 
 abdiel vazquez pianista numero mexico paso uniandes dejo huella talento labelurl  ; j : 287. Sim : 0.33524004; No similar. 
 profesores departamento lenguas participaron conferencia mundial wrabwriting research across border; j : 288. Sim : 0.24199042; No similar. 
 vivo encuentro juanita goebertus mario puerta ayudaron construir acuerdos habana labelurl  ; j : 289. Sim : 0.3660087; No similar. 
 rt concejomedtv merito tecnologico orquideaconcejomed condecora eafit entrega danymatu telemedellin; j : 290. Sim : 0.41050458; No similar. 
 wade davis antropologo canadiense amante colombia cultura indigena visito eafit labelurl  ; j : 291. Sim : 0.5633145; Baja. 
 futuro venezuela carlos arevalo analista internacional hablo crisis labelurl via noticiasrcn  ; j : 292. Sim : 0.51193285; Baja. 
 puedes disfrutar mas destacado nueva edicion revista nova et vetera labelurl labelurl  ; j : 293. Sim : 0.24117716; No similar. 
 plebiscito maria rosario vazquez facultad filosofia ciencias humanas labelurl via elespectador  ; j : 294. Sim : 0.52907044; Baja. 
 rt econurosario estrategia ssociedades crisis libranzas minimizar asimetrias informacion econurosar; j : 295. Sim : 0.45633283; No similar. 
 rt comsabana muchas gracias direccion comunicacion institucional unisabana apoyo diadelperiodista p; j : 296. Sim : 0.6008175; Baja. 
 inscribase open day posgrados aproveche oportunidad continuar excelente formacion profesional label; j : 297. Sim : 0.40385345; No similar. 
 hernanolano presento ponencia codigos nomparen nemequene congreso instituto americano hist labelurl; j : 298. Sim : 0.34669432; No similar. 
 inscribase open day posgrados aproveche oportunidad continuar excelente formacion profesional label; j : 299. Sim : 0.40385345; No similar. 
 eafit acinprocolombia confieren compositor director interprete leon cardona distinciones vida label; j : 300. Sim : 0.42397565; No similar. 
 encuentros construyendo pais haciendo colombia pais mas competitivo gilberto qui labelurl  ; j : 301. Sim : 0.5890336; Baja. 
 sistema investigacion juzgamiento delito colombia empieza hacer crisis martinez fiscaliacol  ; j : 302. Sim : 0.5488633; Baja. 
 cuide do nuevas especies marsupiales descubiertas cientifico paisa labelurl via noticiascaracol  ; j : 303. Sim : 0.27106884; No similar. 
 finlandia eafit intercambiaron ideas buscan mejorar sistemas educativos europa colombia labelurl  ; j : 304. Sim : 0.6046799; Baja. 
 lleva nueva edicion cuaderno ur contigo apoya fondo becas suenoser labelurl labelurl  ; j : 305. Sim : 0.31145406; No similar. 
 enhorabuena angela rocio acero psiquiatra clinunisabana recibe tesis doctoral laureada labelurl lab; j : 306. Sim : 0.3455762; No similar. 
 rt mediuniandes hoy desayuno homenaje graduandos 13a promocion mediuniandes fsfbsalud uniandinosiem; j : 307. Sim : 0.45860487; No similar. 
 ninos internet familia desafios familia digital articulo jcdiazbohorquez via portafolioco labelurl ; j : 308. Sim : 0.50300694; Baja. 
 rt museodebogota visita exposicion german samper dibujar aprende dibujando 9 junio uniandes labelur; j : 309. Sim : 0.25491104; No similar. 
 rt derechousabana foro derecho internacional acuerdos paz unisabana julianhuertasc maestriaderintl ; j : 310. Sim : 0.41910818; No similar. 
 cogieron calzones abajo saber tan sorprendidos nicolas montero actor antropologo  ; j : 311. Sim : 0.17792736; No similar. 
 rt usingenieria unisabana primera universidad colombia participa shell eco marathon labelurl notici; j : 312. Sim : 0.50906104; Baja. 
 cuales principales tecnicas asociadas ciencia datos contexto revolucion big data labelurl  ; j : 313. Sim : 0.4157356; No similar. 
 rt derechoempresa1 participa ii seminario internacional contratos sociedades arbitraje unisabana de; j : 314. Sim : 0.28709343; No similar. 
 presentacion firma protocolaria catedra unesco equidad genero aula maxima urosario labelurl  ; j : 315. Sim : 0.6025644; Baja. 
 rt culturauniandes martesenvivo uniandes alejoaponte pierdas canciones lafruta nuevo album tropical; j : 316. Sim : 0.08529597; No similar. 
 rt educaunisabana excelente oportunidad compartir experiencias aprender junto estudiantes chileperu; j : 317. Sim : 0.29071903; No similar. 
 robot nao escucha atentamente mientras hablamos papas estudiantes reuniondepadres unisabana  ; j : 318. Sim : 0.24569818; No similar. 
 94 profesores rutadeformacion mineducacion comenzaron maestria educaunisabana suenos futuro colombi; j : 319. Sim : 0.598205; Baja. 
 da apertura momentos evento lideres vida mejor organizado bayer urosario  ; j : 320. Sim : 0.42270136; No similar. 
 invertir quieroestudiar inversion mayor retorno hoy colombia andres morales solidaridaduniandes lab; j : 321. Sim : 0.5973974; Baja. 
 responsabilidad periodista contar historias den esperanza personas arte inspira kirsty l labelurl  ; j : 322. Sim : 0.33058935; No similar. 
 rt dnpcolombia minutos transmision envivo foro smartcities uniandes interviene dir simongaviria lab; j : 323. Sim : 0.17937088; No similar. 
 pais escindido politica opinion comprension real conocimiento camino nicolas montero  ; j : 324. Sim : 0.69518846; Media. 
 drogas politicas publicas legalizacion prohibicion libro alfonso aza filbo2015 autoresunisabana lab; j : 325. Sim : 0.6624553; Baja. 
 eafit lamenta fallecimiento profesor jose ignacio martinez ver comunicado completo labelurl labelur; j : 326. Sim : 0.32060888; No similar. 
 apolo centro computacion cientifica eafit sera actualizado seguir generando conocimiento labelurl  ; j : 327. Sim : 0.5803569; Baja. 
 hora conocer mas unisabana futuros ingenieros usingenieria familias directores prog labelurl  ; j : 328. Sim : 0.5049017; Baja. 
