Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.2545141; No similar. 
 hijo puede ser mejor contador historias siempre ensenes habito lectura diaria labelurl  ; j : 218. Sim : 0.087970704; No similar. 
 baile buena musica amigos sonrisas esten present dias nuevo ano disfr labelurl  ; j : 219. Sim : 0.41575837; No similar. 
 banca escolar banca central pretende fomentar entendimiento quehacer banco central fu labelurl  ; j : 220. Sim : 0.041001767; No similar. 
 mury800 dios gracias 2do lugar 10k circuito caixa brasilporveniroficial equipoporvenir nikerunning ; j : 221. Sim : 0.28359523; No similar. 
 richarparrao debe ser iniciativa congresodecol bancorepublica simplemente acataria ley asi disponga; j : 222. Sim : 0.18758212; No similar. 
 fruto gestion direccion red bibliotecas senora mercedes barcha garcia marquez dono labelurl  ; j : 223. Sim : 0.34333807; No similar. 
 mauriciocard va responder reficar usted miembro junta directiva ordenaban gastos reembo labelurl  ; j : 224. Sim : 0.12371444; No similar. 
 si colombiano profesional areas afines musica postulese estudiar musica exterior patrocina labelurl; j : 225. Sim : 0.21384734; No similar. 
 angeldeantares norma usura fija articulo 305 codigo penal banco republica colo labelurl  ; j : 226. Sim : 0.21565771; No similar. 
 bancorepublica informa manana viernes 29 diciembre prestara servicio publico atencion duran labelur; j : 227. Sim : 0.42061898; No similar. 
 andresmania corficolombiana reina bvccolombia 2019 subiendo 389nnalgunos progres quisieron destruir; j : 228. Sim : -0.07565933; No similar. 
 tipempresarial negocio debe ser participativo divertido ejercitar instintos creativos n richard bra; j : 229. Sim : 0.042763997; No similar. 
 giraldogiraldo7 norma usura fija articulo 305 codigo penal banco republica col labelurl  ; j : 230. Sim : 0.18982464; No similar. 
 seguirle pulso economia recomendamos seguir twitter andrespardoa gerente investigaciones economicas; j : 231. Sim : 0.37890276; No similar. 
 laproferosita usa aporte 16 salarion 16 115 va cuenta individual af labelurl  ; j : 232. Sim : 0.09689471; No similar. 
 fulanozuluaga usa aporte 16 salarion 16 115 va cuenta individual af labelurl  ; j : 233. Sim : 0.073638074; No similar. 
 aunque seguridad plena existe si puedes planificar saltos daras afianzar exito  ; j : 234. Sim : 0.24361856; No similar. 
 juanluiis03 hola juancho envianos caso dm revisarlo area encargada quedamos atentos  ; j : 235. Sim : 0.6814862; Media. 
 mottafabian hola fabian envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 236. Sim : 0.8087355; Media. 
 aleardila alexandra envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 237. Sim : 0.74823546; Media. 
 buitragosilvia silvia envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 238. Sim : 0.79751116; Media. 
 asista evento proximo viernes 20102017 entrada libre conozca agenda inscribase labelurl  ; j : 239. Sim : 0.19226278; No similar. 
 cali hoy miembros juntabanrep reunen empresarios valle cauca escuchar discutir s labelurl  ; j : 240. Sim : 0.22785953; No similar. 
 asista evento manana viernes 20102017 entrada libre conozca agenda inscribase labelurl  ; j : 241. Sim : 0.22186695; No similar. 
 katharpo hola catalina envianos dm caso datos contacto colaborarte quedamos atentos  ; j : 242. Sim : 0.7799014; Media. 
 jadersilvera deportesboy956 indeportesboy runningcol gobboyaca irdettunja carlosamayar chidonoticia; j : 243. Sim : 0.21055806; No similar. 
 jofema2010 hola jose envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 244. Sim : 0.79230917; Media. 
 andreavaliente hola andrea envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 245. Sim : 0.78882515; Media. 
 midazagarcia maria envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 246. Sim : 0.77634215; Media. 
 aumebapo hola aura permitenos colaborarte envianos caso dm colaborarte quedamos atentos  ; j : 247. Sim : 0.6315266; Baja. 
 interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl  ; j : 248. Sim : 0.3027513; No similar. 
 saidherrera say envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 249. Sim : 0.7795255; Media. 
 carlosblanco083 carlos envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 250. Sim : 0.7666173; Media. 
 interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl  ; j : 251. Sim : 0.3027513; No similar. 
 angienat22 hola aniie regalarias datos dm poder colaborarte inquietudes nombre comp labelurl  ; j : 252. Sim : 0.595468; Baja. 
 hoy juega laseleccion rt llenemos tl corazones amarillos azules rojos n  ; j : 253. Sim : 0.18070358; No similar. 
 dyanana18 diana envianos datos contacto dm brindartea asesoria quedamos atentos  ; j : 254. Sim : 0.7273909; Media. 
 bmanana santamarta codirector adolfomeisel presenta documento pobreza santa marta estrag labelurl  ; j : 255. Sim : 0.08962421; No similar. 
 banrepeduca conozca comunicado prensa final decima version concurso ensayo corto b labelurl  ; j : 256. Sim : 0.28063935; No similar. 
 johnarleycano hola dado respuesta dm revisa bandeja entrada conocer caso saludos  ; j : 257. Sim : 0.55900896; Baja. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves tran labelurl  ; j : 258. Sim : 0.37252384; No similar. 
 johnarleycano hola dado respuesta dm revisa bandeja entrada conocer caso saludos  ; j : 259. Sim : 0.55900896; Baja. 
 rodrigomarck rodrigo gracias compartirnos caso gusto enviaremos area encargada saludos  ; j : 260. Sim : 0.5890678; Baja. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves tran labelurl  ; j : 261. Sim : 0.37252384; No similar. 
 bancorepublica miembros junta directiva lamentan profundamente muerte cecilia santa maria labelurl ; j : 262. Sim : 0.18105724; No similar. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves trans labelurl  ; j : 263. Sim : 0.3445151; No similar. 
 feliatlas felipe permitenos servirte envianos caso dm colaborarte quedamos atentos  ; j : 264. Sim : 0.63232666; Baja. 
 evapalie hola evapalie regalarias datos dm poder colaborarte inquietudes nombre com labelurl  ; j : 265. Sim : 0.5812559; Baja. 
 gerardopp hola gerardo regalarias datos dm poder colaborarte inquietudes nombre com labelurl  ; j : 266. Sim : 0.6035699; Baja. 
 donconchito diego envianos datos contacto dm poder colaborarte quedamos atentos  ; j : 267. Sim : 0.7074814; Media. 
 gerardopp hola gerardo regalarias datos dm poder colaborarte inquietudes nombre com labelurl  ; j : 268. Sim : 0.6035699; Baja. 
 plan trabajar desarrollar programas educacion financiera brindarle ninas ninos adolescent labelurl ; j : 269. Sim : 0.20563462; No similar. 
 banrepeduca colegio avelina moreno socorro santander ganador decima version concurso labelurl  ; j : 270. Sim : 0.15685378; No similar. 
 muchilon hola andres envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 271. Sim : 0.78098637; Media. 
 reportesdelemisor quiere saber region nororiente santander boyaca norte santander arauca labelurl  ; j : 272. Sim : 0.18044068; No similar. 
 ben santamarta codirector adolfomeisel inicia presentacion documento pobreza santa marta l labelurl; j : 273. Sim : 0.16685046; No similar. 
 asesoriasmlz bancorepublica vinculo iniciativa r3 busca explorar posibles aplicaciones tecnolog lab; j : 274. Sim : 0.28902757; No similar. 
 andresmania acciones bvc mas suben 22marzo2019 1nncorficolcf 6134npfcorficol 5241ngrupoaval 3243nbc; j : 275. Sim : 0.23380218; No similar. 
 manana 800 amameisel codirector bancorepublica instalara casagrandecarib santamarta siga tr labelur; j : 276. Sim : 0.34438163; No similar. 
 merrui buenos dias maria mercedes gracias recomendaciones enviaremos areas respectivas  ; j : 277. Sim : 0.43119335; No similar. 
 quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labe; j : 278. Sim : 0.16809942; No similar. 
 jhonxande hola jhon gracias palabras gusto enviaremos recomendacion area encargada saludos  ; j : 279. Sim : 0.5467315; Baja. 
 evento bucaramanga asista seminariosbanrep presentado camilo pecha g entrada libre 09022018 labelur; j : 280. Sim : 0.15715134; No similar. 
 junta directiva hoy reunion jdbr consulte frecuentemente portal conocer decisiones labelurl  ; j : 281. Sim : 0.30838087; No similar. 
 edwin9312 edwin envianos consulta datos contacto dm colaborarte quedamos atentos  ; j : 282. Sim : 0.7326537; Media. 
 marguiomend margarita permitenos ayudarte envianos caso dm colaborarte quedamos atentos  ; j : 283. Sim : 0.673503; Media. 
 finaliza participacion gerente bancorepublica juntabanrep comision iii senado conozca tod labelurl ; j : 284. Sim : 0.2849631; No similar. 
 camierazo hola camilo permitenos ayudarte envianos caso dm colaborarte quedamos atentos  ; j : 285. Sim : 0.6480783; Baja. 
 reportesdelemisor mayoria variables economicas suroccidente valle cauca narino cauca putumayo c lab; j : 286. Sim : 0.30154243; No similar. 
 nidiagarcia jefe educacion economica financiera bancorepublica instalo curso avanzado economia labe; j : 287. Sim : 0.30571434; No similar. 
 banca escolar banca central concurso ensayo corto estudiantes respondan pre labelurl  ; j : 288. Sim : 0.09558427; No similar. 
 banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl  ; j : 289. Sim : 0.08565326; No similar. 
 inicia presentacion reporte estabilidad financiera estabilidadfinanciera cargo juan jose echavarria; j : 290. Sim : 0.24729367; No similar. 
 tatroli tatiana gracias escribirnos envianos datos dm colaborarte quedamos atentos  ; j : 291. Sim : 0.78254306; Media. 
 banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl  ; j : 292. Sim : 0.08565326; No similar. 
 manana bucaramanga asista seminariosbanrep presentado camilo pecha g entrada libre 09022018 labelur; j : 293. Sim : 0.22084635; No similar. 
 elxastronauta hola juan muchas gracias reporte pasaremos queja area encargada saludos  ; j : 294. Sim : 0.56785965; Baja. 
 lufeviga83 lupe gracias escribirnos envianos caso dm colaborarte quedamos atentos  ; j : 295. Sim : 0.7332351; Media. 
 camilogvillegas 472colombia hola camilo permitenos ayudarte revisar caso area encargada escrib labe; j : 296. Sim : 0.41805586; No similar. 
 castawayherron irwindarkside gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 297. Sim : 0.2294875; No similar. 
 fatima04891491 svmysalvation gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 298. Sim : 0.22135168; No similar. 
 anabysevilla ruggemyrainbow gracias unirte recuerda mas seguidores don mas sera aporte est labelurl; j : 299. Sim : 0.25539666; No similar. 
 jaraca52 hola jairo permitenos ayudarte envianos caso dm colaborarte quedamos atentos  ; j : 300. Sim : 0.694086; Media. 
 marilynlizeth7 alelovescache gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 301. Sim : 0.22190456; No similar. 
 louraxlobos94 sofiaftjustin gracias unirte recuerda mas seguidores don mas sera aporte est labelurl; j : 302. Sim : 0.2671132; No similar. 
 lauravanegas92 hola laura gracias escribirnos envianos dm caso junto datos contacto labelurl  ; j : 303. Sim : 0.746125; Media. 
 jandeshoja jaime gracias escribirnos envianos experiencia dm colaborarte quedamos atentos  ; j : 304. Sim : 0.7367949; Media. 
 adae19 hola adae19 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 305. Sim : 0.4248558; No similar. 
 bogota ciudad abre puertas miles personas continuen construyendo porvenir felizcumpleanosbogota  ; j : 306. Sim : 0.12948571; No similar. 
 emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 307. Sim : 0.35941353; No similar. 
 agmez1 hola agmez1 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 308. Sim : 0.37765625; No similar. 
 emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 309. Sim : 0.35941353; No similar. 
 icpaoc hola icpaoc gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 310. Sim : 0.35021982; No similar. 
 carlosjulians carl cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 311. Sim : 0.6405976; Baja. 
 bancorepublica juntabanrep lamentan fallecimiento gloria zea sera recordada gran pr labelurl  ; j : 312. Sim : 0.1804943; No similar. 
 diofantoo minhacienda sfcsupervisor necesario dejes datos poder remitirte area encargada  ; j : 313. Sim : 0.39898455; No similar. 
 bancorepublica juntabanrep lamentan fallecimiento gloria zea sera recordada gran pr labelurl  ; j : 314. Sim : 0.1804943; No similar. 
 karlix70913202 marbjaramillo gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 315. Sim : 0.2315011; No similar. 
 caminogales colpensiones hola camila siguiente enlace puedes conocer diferencias regimen publ label; j : 316. Sim : 0.42803118; No similar. 
 jeinerbogota sfcsupervisor jeiner recibido datos contacto dm colaborarte quedamos atentos  ; j : 317. Sim : 0.63412774; Baja. 
 selodiceelcoco diego envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 318. Sim : 0.75222987; Media. 
 eardila02 hola eardila02 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 319. Sim : 0.36849013; No similar. 
 lilapiace hola lilapiace gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 320. Sim : 0.3856933; No similar. 
 mabeljo91 hola mabeljo91 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 321. Sim : 0.4622446; No similar. 
 malu1921 hola malu1921 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelu; j : 322. Sim : 0.45847553; No similar. 
 criskmilo hola criskmilo gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 323. Sim : 0.34935048; No similar. 
 diegobaez hola diegobaez gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 324. Sim : 0.35654134; No similar. 
 priestses hola priestses gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 325. Sim : 0.3429915; No similar. 
 lurueviv hola luis envianos caso dm datos contacto colaborarte quedamos atentos  ; j : 326. Sim : 0.77126545; Media. 
 agendese participe seminariosbanrepnbogota 6 marzo basilea iv reformas poscrisis nmayor inform labe; j : 327. Sim : 0.15202181; No similar. 
 mrpelafustan hola gracias reporte pasamos queja area encargada mejorar servicio saludos  ; j : 328. Sim : 0.5757018; Baja. 
 agendese participe seminariosbanrepnbogota 6 marzo basilea iv reformas poscrisis nmayor inform labe; j : 329. Sim : 0.15202181; No similar. 
 eygallego erica cuentanos caso envianos datos dm colaborarte quedamos atentos  ; j : 330. Sim : 0.75700223; Media. 
 clanmarcas sfcsupervisor hola claudia permitenos ayudarte revisar caso area encargada ampliano labe; j : 331. Sim : 0.4980313; No similar. 
 hoy revista revistapym presenta nuevo articulo avancemojuntos nueva filosofia marca labelurl  ; j : 332. Sim : 0.085863896; No similar. 
 juanangarita hola juan cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 333. Sim : 0.6079507; Baja. 
 eldramaturgode hola carlos cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 334. Sim : 0.6245222; Baja. 
