Modulo nnlm-es-dim128-with-normalization-2
Topicos : caso dm gracias atentos quedamos datos bancorepublica si saludos envianos area colaborarte encargada 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.24834152; No similar. 
 hijo puede ser mejor contador historias siempre ensenes habito lectura diaria labelurl  ; j : 218. Sim : 0.092143655; No similar. 
 baile buena musica amigos sonrisas esten present dias nuevo ano disfr labelurl  ; j : 219. Sim : 0.37711093; No similar. 
 banca escolar banca central pretende fomentar entendimiento quehacer banco central fu labelurl  ; j : 220. Sim : 0.051983908; No similar. 
 mury800 dios gracias 2do lugar 10k circuito caixa brasilporveniroficial equipoporvenir nikerunning ; j : 221. Sim : 0.2856057; No similar. 
 richarparrao debe ser iniciativa congresodecol bancorepublica simplemente acataria ley asi disponga; j : 222. Sim : 0.1828137; No similar. 
 fruto gestion direccion red bibliotecas senora mercedes barcha garcia marquez dono labelurl  ; j : 223. Sim : 0.33870104; No similar. 
 mauriciocard va responder reficar usted miembro junta directiva ordenaban gastos reembo labelurl  ; j : 224. Sim : 0.16915609; No similar. 
 si colombiano profesional areas afines musica postulese estudiar musica exterior patrocina labelurl; j : 225. Sim : 0.22778901; No similar. 
 angeldeantares norma usura fija articulo 305 codigo penal banco republica colo labelurl  ; j : 226. Sim : 0.20323308; No similar. 
 bancorepublica informa manana viernes 29 diciembre prestara servicio publico atencion duran labelur; j : 227. Sim : 0.43442678; No similar. 
 andresmania corficolombiana reina bvccolombia 2019 subiendo 389nnalgunos progres quisieron destruir; j : 228. Sim : -0.07018137; No similar. 
 tipempresarial negocio debe ser participativo divertido ejercitar instintos creativos n richard bra; j : 229. Sim : 0.058381584; No similar. 
 giraldogiraldo7 norma usura fija articulo 305 codigo penal banco republica col labelurl  ; j : 230. Sim : 0.18133493; No similar. 
 seguirle pulso economia recomendamos seguir twitter andrespardoa gerente investigaciones economicas; j : 231. Sim : 0.3647293; No similar. 
 laproferosita usa aporte 16 salarion 16 115 va cuenta individual af labelurl  ; j : 232. Sim : 0.104727454; No similar. 
 fulanozuluaga usa aporte 16 salarion 16 115 va cuenta individual af labelurl  ; j : 233. Sim : 0.07516213; No similar. 
 aunque seguridad plena existe si puedes planificar saltos daras afianzar exito  ; j : 234. Sim : 0.25354886; No similar. 
 juanluiis03 hola juancho envianos caso dm revisarlo area encargada quedamos atentos  ; j : 235. Sim : 0.72686416; Media. 
 mottafabian hola fabian envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 236. Sim : 0.77731735; Media. 
 aleardila alexandra envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 237. Sim : 0.71246475; Media. 
 buitragosilvia silvia envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 238. Sim : 0.7667948; Media. 
 asista evento proximo viernes 20102017 entrada libre conozca agenda inscribase labelurl  ; j : 239. Sim : 0.21733515; No similar. 
 cali hoy miembros juntabanrep reunen empresarios valle cauca escuchar discutir s labelurl  ; j : 240. Sim : 0.21766748; No similar. 
 asista evento manana viernes 20102017 entrada libre conozca agenda inscribase labelurl  ; j : 241. Sim : 0.2475779; No similar. 
 katharpo hola catalina envianos dm caso datos contacto colaborarte quedamos atentos  ; j : 242. Sim : 0.7381282; Media. 
 jadersilvera deportesboy956 indeportesboy runningcol gobboyaca irdettunja carlosamayar chidonoticia; j : 243. Sim : 0.189452; No similar. 
 jofema2010 hola jose envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 244. Sim : 0.756759; Media. 
 andreavaliente hola andrea envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 245. Sim : 0.7577859; Media. 
 midazagarcia maria envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 246. Sim : 0.73933196; Media. 
 aumebapo hola aura permitenos colaborarte envianos caso dm colaborarte quedamos atentos  ; j : 247. Sim : 0.6050997; Baja. 
 interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl  ; j : 248. Sim : 0.32370624; No similar. 
 saidherrera say envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 249. Sim : 0.7516678; Media. 
 carlosblanco083 carlos envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 250. Sim : 0.7343649; Media. 
 interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl  ; j : 251. Sim : 0.32370624; No similar. 
 angienat22 hola aniie regalarias datos dm poder colaborarte inquietudes nombre comp labelurl  ; j : 252. Sim : 0.5887687; Baja. 
 hoy juega laseleccion rt llenemos tl corazones amarillos azules rojos n  ; j : 253. Sim : 0.12520166; No similar. 
 dyanana18 diana envianos datos contacto dm brindartea asesoria quedamos atentos  ; j : 254. Sim : 0.71501726; Media. 
 bmanana santamarta codirector adolfomeisel presenta documento pobreza santa marta estrag labelurl  ; j : 255. Sim : 0.092402846; No similar. 
 banrepeduca conozca comunicado prensa final decima version concurso ensayo corto b labelurl  ; j : 256. Sim : 0.29083538; No similar. 
 johnarleycano hola dado respuesta dm revisa bandeja entrada conocer caso saludos  ; j : 257. Sim : 0.5436187; Baja. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves tran labelurl  ; j : 258. Sim : 0.38074997; No similar. 
 johnarleycano hola dado respuesta dm revisa bandeja entrada conocer caso saludos  ; j : 259. Sim : 0.5436187; Baja. 
 rodrigomarck rodrigo gracias compartirnos caso gusto enviaremos area encargada saludos  ; j : 260. Sim : 0.6361664; Baja. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves tran labelurl  ; j : 261. Sim : 0.38074997; No similar. 
 bancorepublica miembros junta directiva lamentan profundamente muerte cecilia santa maria labelurl ; j : 262. Sim : 0.16610883; No similar. 
 finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves trans labelurl  ; j : 263. Sim : 0.3618638; No similar. 
 feliatlas felipe permitenos servirte envianos caso dm colaborarte quedamos atentos  ; j : 264. Sim : 0.6200474; Baja. 
 evapalie hola evapalie regalarias datos dm poder colaborarte inquietudes nombre com labelurl  ; j : 265. Sim : 0.55112296; Baja. 
 gerardopp hola gerardo regalarias datos dm poder colaborarte inquietudes nombre com labelurl  ; j : 266. Sim : 0.5772962; Baja. 
 donconchito diego envianos datos contacto dm poder colaborarte quedamos atentos  ; j : 267. Sim : 0.68615186; Media. 
 gerardopp hola gerardo regalarias datos dm poder colaborarte inquietudes nombre com labelurl  ; j : 268. Sim : 0.5772962; Baja. 
 plan trabajar desarrollar programas educacion financiera brindarle ninas ninos adolescent labelurl ; j : 269. Sim : 0.20248634; No similar. 
 banrepeduca colegio avelina moreno socorro santander ganador decima version concurso labelurl  ; j : 270. Sim : 0.16048163; No similar. 
 muchilon hola andres envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 271. Sim : 0.75082374; Media. 
 reportesdelemisor quiere saber region nororiente santander boyaca norte santander arauca labelurl  ; j : 272. Sim : 0.16279867; No similar. 
 ben santamarta codirector adolfomeisel inicia presentacion documento pobreza santa marta l labelurl; j : 273. Sim : 0.17094126; No similar. 
 asesoriasmlz bancorepublica vinculo iniciativa r3 busca explorar posibles aplicaciones tecnolog lab; j : 274. Sim : 0.2862343; No similar. 
 andresmania acciones bvc mas suben 22marzo2019 1nncorficolcf 6134npfcorficol 5241ngrupoaval 3243nbc; j : 275. Sim : 0.21140468; No similar. 
 manana 800 amameisel codirector bancorepublica instalara casagrandecarib santamarta siga tr labelur; j : 276. Sim : 0.34271842; No similar. 
 merrui buenos dias maria mercedes gracias recomendaciones enviaremos areas respectivas  ; j : 277. Sim : 0.41455662; No similar. 
 quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labe; j : 278. Sim : 0.15957077; No similar. 
 jhonxande hola jhon gracias palabras gusto enviaremos recomendacion area encargada saludos  ; j : 279. Sim : 0.5758242; Baja. 
 evento bucaramanga asista seminariosbanrep presentado camilo pecha g entrada libre 09022018 labelur; j : 280. Sim : 0.15737097; No similar. 
 junta directiva hoy reunion jdbr consulte frecuentemente portal conocer decisiones labelurl  ; j : 281. Sim : 0.332364; No similar. 
 edwin9312 edwin envianos consulta datos contacto dm colaborarte quedamos atentos  ; j : 282. Sim : 0.7198662; Media. 
 marguiomend margarita permitenos ayudarte envianos caso dm colaborarte quedamos atentos  ; j : 283. Sim : 0.6646188; Baja. 
 finaliza participacion gerente bancorepublica juntabanrep comision iii senado conozca tod labelurl ; j : 284. Sim : 0.30938303; No similar. 
 camierazo hola camilo permitenos ayudarte envianos caso dm colaborarte quedamos atentos  ; j : 285. Sim : 0.63511306; Baja. 
 reportesdelemisor mayoria variables economicas suroccidente valle cauca narino cauca putumayo c lab; j : 286. Sim : 0.28656852; No similar. 
 nidiagarcia jefe educacion economica financiera bancorepublica instalo curso avanzado economia labe; j : 287. Sim : 0.29864365; No similar. 
 banca escolar banca central concurso ensayo corto estudiantes respondan pre labelurl  ; j : 288. Sim : 0.098675005; No similar. 
 banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl  ; j : 289. Sim : 0.08286093; No similar. 
 inicia presentacion reporte estabilidad financiera estabilidadfinanciera cargo juan jose echavarria; j : 290. Sim : 0.25032154; No similar. 
 tatroli tatiana gracias escribirnos envianos datos dm colaborarte quedamos atentos  ; j : 291. Sim : 0.7671103; Media. 
 banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl  ; j : 292. Sim : 0.08286093; No similar. 
 manana bucaramanga asista seminariosbanrep presentado camilo pecha g entrada libre 09022018 labelur; j : 293. Sim : 0.21144584; No similar. 
 elxastronauta hola juan muchas gracias reporte pasaremos queja area encargada saludos  ; j : 294. Sim : 0.59837294; Baja. 
 lufeviga83 lupe gracias escribirnos envianos caso dm colaborarte quedamos atentos  ; j : 295. Sim : 0.7193684; Media. 
 camilogvillegas 472colombia hola camilo permitenos ayudarte revisar caso area encargada escrib labe; j : 296. Sim : 0.4748141; No similar. 
 castawayherron irwindarkside gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 297. Sim : 0.20716298; No similar. 
 fatima04891491 svmysalvation gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 298. Sim : 0.1921066; No similar. 
 anabysevilla ruggemyrainbow gracias unirte recuerda mas seguidores don mas sera aporte est labelurl; j : 299. Sim : 0.22469322; No similar. 
 jaraca52 hola jairo permitenos ayudarte envianos caso dm colaborarte quedamos atentos  ; j : 300. Sim : 0.6721826; Media. 
 marilynlizeth7 alelovescache gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 301. Sim : 0.18883511; No similar. 
 louraxlobos94 sofiaftjustin gracias unirte recuerda mas seguidores don mas sera aporte est labelurl; j : 302. Sim : 0.23392022; No similar. 
 lauravanegas92 hola laura gracias escribirnos envianos dm caso junto datos contacto labelurl  ; j : 303. Sim : 0.742021; Media. 
 jandeshoja jaime gracias escribirnos envianos experiencia dm colaborarte quedamos atentos  ; j : 304. Sim : 0.70510876; Media. 
 adae19 hola adae19 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 305. Sim : 0.43350187; No similar. 
 bogota ciudad abre puertas miles personas continuen construyendo porvenir felizcumpleanosbogota  ; j : 306. Sim : 0.099204555; No similar. 
 emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 307. Sim : 0.3561825; No similar. 
 agmez1 hola agmez1 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 308. Sim : 0.37684917; No similar. 
 emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 309. Sim : 0.3561825; No similar. 
 icpaoc hola icpaoc gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl; j : 310. Sim : 0.34761652; No similar. 
 carlosjulians carl cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 311. Sim : 0.6725459; Media. 
 bancorepublica juntabanrep lamentan fallecimiento gloria zea sera recordada gran pr labelurl  ; j : 312. Sim : 0.16009396; No similar. 
 diofantoo minhacienda sfcsupervisor necesario dejes datos poder remitirte area encargada  ; j : 313. Sim : 0.47653022; No similar. 
 bancorepublica juntabanrep lamentan fallecimiento gloria zea sera recordada gran pr labelurl  ; j : 314. Sim : 0.16009396; No similar. 
 karlix70913202 marbjaramillo gracias unirte recuerda mas seguidores don mas sera aporte est labelur; j : 315. Sim : 0.2076871; No similar. 
 caminogales colpensiones hola camila siguiente enlace puedes conocer diferencias regimen publ label; j : 316. Sim : 0.40178573; No similar. 
 jeinerbogota sfcsupervisor jeiner recibido datos contacto dm colaborarte quedamos atentos  ; j : 317. Sim : 0.6070732; Baja. 
 selodiceelcoco diego envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 318. Sim : 0.7322671; Media. 
 eardila02 hola eardila02 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 319. Sim : 0.3598999; No similar. 
 lilapiace hola lilapiace gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 320. Sim : 0.3908691; No similar. 
 mabeljo91 hola mabeljo91 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 321. Sim : 0.4491419; No similar. 
 malu1921 hola malu1921 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelu; j : 322. Sim : 0.4413403; No similar. 
 criskmilo hola criskmilo gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 323. Sim : 0.35865158; No similar. 
 diegobaez hola diegobaez gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 324. Sim : 0.36559063; No similar. 
 priestses hola priestses gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labe; j : 325. Sim : 0.3399427; No similar. 
 lurueviv hola luis envianos caso dm datos contacto colaborarte quedamos atentos  ; j : 326. Sim : 0.7352361; Media. 
 agendese participe seminariosbanrepnbogota 6 marzo basilea iv reformas poscrisis nmayor inform labe; j : 327. Sim : 0.15531889; No similar. 
 mrpelafustan hola gracias reporte pasamos queja area encargada mejorar servicio saludos  ; j : 328. Sim : 0.6325759; Baja. 
 agendese participe seminariosbanrepnbogota 6 marzo basilea iv reformas poscrisis nmayor inform labe; j : 329. Sim : 0.15531889; No similar. 
 eygallego erica cuentanos caso envianos datos dm colaborarte quedamos atentos  ; j : 330. Sim : 0.7314154; Media. 
 clanmarcas sfcsupervisor hola claudia permitenos ayudarte revisar caso area encargada ampliano labe; j : 331. Sim : 0.5480019; Baja. 
 hoy revista revistapym presenta nuevo articulo avancemojuntos nueva filosofia marca labelurl  ; j : 332. Sim : 0.089089185; No similar. 
 juanangarita hola juan cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 333. Sim : 0.6371265; Baja. 
 eldramaturgode hola carlos cuentanos caso dm gestionarlo area encargada quedamos atentos  ; j : 334. Sim : 0.66824216; Baja. 
