Modulo nnlm-es-dim128-with-normalization-2
Topicos : favor gracias mensaje cuentanos escribirnos detalles dm directo ayudarte caso ocurrido 
 colcapital so happy to have our special guest ralphsimon1 in our annual assembly colcapital with th; j : 1. Sim : 0.122829735; No similar. 
 anamariaberand hola ana permitenos ayudarte amplianos favor informacion acerca ocurrido dm quedamos; j : 215. Sim : 0.6453164; Baja. 
 sergiozam11 sergio favor envianos mensaje interno datos poder contactarnos contigo buen dia  ; j : 216. Sim : 0.6443254; Baja. 
 jorgearmandoo hola jorge favor envianos datos personales caso via dm colaborarte pendientes saludos; j : 217. Sim : 0.67335343; Media. 
 ankaira23 gracias contarnos ocurrido favor dejanos datos mensaje hacer seguimiento llamada saludos ; j : 218. Sim : 0.7715173; Media. 
 puli89 hola andres gracias escribirnos contamos gestionando consulta traves mensaje directo feliz d; j : 219. Sim : 0.7066992; Media. 
 danielgongorav sicsuper davidbarguil hola daniel gracias escribirnos favor dejanos datos hacer repo; j : 220. Sim : 0.6163884; Baja. 
 chajinom hola chajinom gracias escribirnos cuentanos favor mas detalles ocurrido mensaje directo fe; j : 221. Sim : 0.83228385; Alta. 
 hola silviavalenti interesa conocer detalle caso darte soluciones puedes escribirnos via dm saludos; j : 222. Sim : 0.72779655; Media. 
 bgarcial hola bernando vamos comunicar contigo mensaje directo favor siguenos poder solicitarte dat; j : 223. Sim : 0.7182317; Media. 
 lukasmeluk muchas gracias reporte lukas pasamos area encargada sulucionen mas pronto posible saludo; j : 224. Sim : 0.4797413; No similar. 
 josemontana finanzasp hola jose permitenos ayudarte si caso puntual escribenos favor dm pa labelurl; j : 225. Sim : 0.5070729; Baja. 
 fercholpz hola lopez permitenos ayudarte si caso puntual escribenos favor dm alli pedir labelurl  ; j : 226. Sim : 0.5860335; Baja. 
 mdgarzon miguel permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 227. Sim : 0.58471036; Baja. 
 santiagoccm lawneira bancode buen doble recuerda puedes participar mas vez sube mas fotos tuy label; j : 228. Sim : 0.34632424; No similar. 
 jorgearmandoo buenos dias jorge vamos validar comentas area encargada manejando caso dm  ; j : 229. Sim : 0.45652935; No similar. 
 defelopez federico permitenos ayudarte envianos dm consulta junto datos cotacto quedamos atentos  ; j : 230. Sim : 0.4653697; No similar. 
 hola rubenpe62 interesa conocer detalles caso puedes escribirnos via dm gracias cortesupremaj minju; j : 231. Sim : 0.6741499; Media. 
 miguelzu tuboletacolombi hola favor envianos datos via mensaje directo hacerle seguimiento caso sal; j : 232. Sim : 0.7660984; Media. 
 diegocastrofm buenas tardes favor escribenos mensaje interno poder asosorarte caso mejor manera  ; j : 233. Sim : 0.47424772; No similar. 
 tattz buen doble recuerda puedes participar mas vez sube mas fotos doble famoso pa labelurl  ; j : 234. Sim : 0.36830196; No similar. 
 bancodebogota juanda1996 hola juan david enviamos mensaje dm cuentes detalles incidente quedamos at; j : 235. Sim : 0.611928; Baja. 
 cristiangbd2 ponemos trabas queremos agilizar proceso poder darle esposa solucion mas pronto posibl; j : 236. Sim : 0.45376408; No similar. 
 tanpudiente buenas tardes indicanos favor si lograste comunicarte si envianos favor requerimie labe; j : 237. Sim : 0.47792757; No similar. 
 hola ilbiancodelsud interesa conocer caso generar soluciones puedes escribirnos via inbox datos not; j : 238. Sim : 0.6839043; Media. 
 cardonawbeimar lamentamos molestias favor confirmanos mensaje directo si aun persiste falla nue lab; j : 239. Sim : 0.50346464; Baja. 
 dia ayer legisladores britanicos aprobaron 412 votos 202 enmienda favor retrasar salid labelurl  ; j : 240. Sim : 0.2927636; No similar. 
 andresvv hola andres gracias escribirnos cuentanos dm dia hora ocurrio sucedido quedamos atentos  ; j : 241. Sim : 0.62761396; Baja. 
 jlcm69 vamos hacer siguiente cuentanos detalles caso traves inbox tan pronto reciba labelurl  ; j : 242. Sim : 0.7316672; Media. 
 poderandino carlos si deseas podemos radicar reporte formal avanzar indicanos favor numero labelurl; j : 243. Sim : 0.49428204; No similar. 
 evento recuerde cita manana bogota seminariodeeconomia 501 specialization pattern in international ; j : 244. Sim : 0.2139933; No similar. 
 dango1987 hola daniel gomez dango1987 gracias escribirnos respondiendo consulta mensaje directo fel; j : 245. Sim : 0.6170717; Baja. 
 jonathan24252 buen dia favor contactanos medio mensaje interno poder asesorarte mejor manera  ; j : 246. Sim : 0.54009867; Baja. 
 yasnel0 megaguanare hola yasnel0 gracias escribirnos compartimos toda informacion mensaje directo s; j : 247. Sim : 0.6622179; Baja. 
 siendoangelika hola angelica favor cuentanos banco perteneces favor envianos numero celular mensaje; j : 248. Sim : 0.6067923; Baja. 
 comandantemad77 sfcsupervisor chenel atendimos caso via dm respuesta enviada correo electronico per; j : 249. Sim : 0.62180364; Baja. 
 puli89 hola andres indicanos favor si lograste comunicar si aun hecho favor escribenos labelurl  ; j : 250. Sim : 0.5070928; Baja. 
 edotom danielmcalder hola darte respuesta parte aseguradora favor envianos caso datos contacto dm  ; j : 251. Sim : 0.68018645; Media. 
 germancho101 sfcsupervisor hola german cuentanos favor si lograste comunicarte dar solucion requeri; j : 252. Sim : 0.6591763; Baja. 
 colombiapilotos formula enla piloto colombiana tatiana calderon participara test formula marrakechl; j : 253. Sim : 0.27502406; No similar. 
 lugar podra interpretar ensayar escribir producir musica ademas consultar contenidos sonidos pacifi; j : 254. Sim : 0.35102943; No similar. 
 lindaenamo cuentanos dm caso poder ayudarte escalarlo encontrar solucion mas pronto posible atentos; j : 255. Sim : 0.6921067; Media. 
 muozbaquero holal porfirio permitenos ayudarte revisar caso area encargada favor amplianos i labelu; j : 256. Sim : 0.4414961; No similar. 
 ccariasdv13 hola claudia permitenos ayudarte envianos favor detalles caso dm quedamos atentos  ; j : 257. Sim : 0.7021684; Media. 
 mcarzayus hola oniria permitenos ayudarte escribenos favor detalles caso dm quedamos atentos  ; j : 258. Sim : 0.6665782; Baja. 
 vanessatl24 hola vanessis escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 259. Sim : 0.61013615; Baja. 
 hectorcham hector cuentanos caso dm enviarlo area encargada favor quedamos atentos  ; j : 260. Sim : 0.6668565; Baja. 
 g3rbar hola german permitenos ayudarte amplianos favor detalles sucedido dm revisar caso labelurl  ; j : 261. Sim : 0.6521086; Baja. 
 rafitasg hola rafa revisar caso area encargada escribenos favor dm alli pediremos u labelurl  ; j : 262. Sim : 0.60008544; Baja. 
 matiasvioleta alexandra favor envianos caso dm enviarlo area encargada quedamos atentos  ; j : 263. Sim : 0.6302849; Baja. 
 mmejiav hola mauro permitenos ayudarte envianos favor detalles caso dm quedamos atentos  ; j : 264. Sim : 0.6677853; Baja. 
 jennypedraza11 hola jenny permitenos ayudarte cuentanos favor dm detalles ocurrido quedamos atentos; j : 265. Sim : 0.69181705; Media. 
 yovsor hola sora cuentanos caso presentas mensaje interno poder ayudarte quedamos atentos  ; j : 266. Sim : 0.65446943; Baja. 
 eebedoya edward permitenos ayudarte envianos caso soportes dm colaborarte quedamos atentos  ; j : 267. Sim : 0.50620276; Baja. 
 hrvieda hola hrvieda gusto saludarte cuentanos favor mas detalles mensaje directo podremos avanz la; j : 268. Sim : 0.6930369; Media. 
 yovsor hola sora cuentanos caso presentas mensaje interno poder ayudarte quedamos atentos  ; j : 269. Sim : 0.65446943; Baja. 
 lacamicar hola camila permitenos ayudarte cuentanos favor detalles caso dm quedamos atentos  ; j : 270. Sim : 0.71525353; Media. 
 morineira sfcsupervisor hola morineira favor escribenos dm mensaje interno poder revisar caso label; j : 271. Sim : 0.612779; Baja. 
 anakicar sicsuper hola anakicar queremos ayudarte favor compartenos numero cedula mensaje direc lab; j : 272. Sim : 0.5362758; Baja. 
 fmdelgador fmdelgador queremos ayudarte favor compartenos numero cedula mensaje directo estaremo la; j : 273. Sim : 0.5375882; Baja. 
 colombiainvisi sfcsupervisor hola mencionabamos favor escribenos dm poder ayudartea caso quedamos a; j : 274. Sim : 0.61873144; Baja. 
 nstriana nayhua favor cuentanos dm detalles caso poder ayudarte quedamos atentos  ; j : 275. Sim : 0.74729085; Media. 
 hawinro hola hawinro queremos ayudarte favor compartenos numero cedula mensaje directo revisar labe; j : 276. Sim : 0.6818522; Media. 
 colombiainvisi sfcsupervisor hola mencionabamos favor escribenos dm poder ayudartea caso quedamos a; j : 277. Sim : 0.61873144; Baja. 
 fmdelgador fmdelgador queremos ayudarte favor compartenos numero cedula mensaje directo estaremo la; j : 278. Sim : 0.5375882; Baja. 
 luigiqaomk hola luigi gracias escribirnos envianos favor detalles caso dm quedamos atentos  ; j : 279. Sim : 0.76592106; Media. 
 arturowagner1 hola arturo permitenos ayudarte cuentanos favor detalle ocurrido dm quedamos atentos ; j : 280. Sim : 0.7164688; Media. 
 icpaoc hola icpaoc gracias escribirnos favor indicanos mensaje directo numero cedula ay labelurl  ; j : 281. Sim : 0.63558596; Baja. 
 asgobadj buenas tardes revisar comentas area encargada escribenos favor dm alli labelurl  ; j : 282. Sim : 0.47807902; No similar. 
 zuluagajorge zuluagajorge queremos ayudarte validar caso indicanos favor numero cedula mens labelur; j : 283. Sim : 0.5445403; Baja. 
 puli89 hola puli89 queremos ayudarte favor compartenos numero cedula mensaje directo cuentanos labe; j : 284. Sim : 0.68852097; Media. 
 diegorduna hola diego permitenos ayudarte amplianos favor detalles sucedido dm alli pedire labelurl; j : 285. Sim : 0.5835611; Baja. 
 pedropablomrf hola pedro revisar caso area encargada favor escribenos dm alli solic labelurl  ; j : 286. Sim : 0.5614498; Baja. 
 caroruedag alegra saludarte caroruedag envianos mensaje directo numero cedula podremos reso labelur; j : 287. Sim : 0.5066212; Baja. 
 martik hola martik queremos ayudarte favor compartenos numero cedula mensaje directo revisar labelu; j : 288. Sim : 0.64391416; Baja. 
 alonso1951 alonso favor envianos mensaje interno comentandonos intentamos enviarte mensaje int labe; j : 289. Sim : 0.5811452; Baja. 
 martik hola martik queremos ayudarte favor compartenos numero cedula mensaje directo revisar labelu; j : 290. Sim : 0.64391416; Baja. 
 anyemas asobancaria sfcsupervisor hola anyela permitenos ayudarte escribenos favor dm alli pedire l; j : 291. Sim : 0.4788402; No similar. 
 pcallej buenas tardes permitenos ayudarte cuentanos favor detalles caso dm revisarlo labelurl  ; j : 292. Sim : 0.71472055; Media. 
 diegodeant hola diego cuentanos favor dm detalles ocurrido revisar caso area encarg labelurl  ; j : 293. Sim : 0.7056495; Media. 
 luciamontero hola lucia permitenos ayudarte escribenos favor dm detalles sucedido quedamos atentos ; j : 294. Sim : 0.6673559; Baja. 
 kmilogarcia camilo permitenos ayudarte envianos detalles caso dm colaborarte quedamos atentos  ; j : 295. Sim : 0.5153748; Baja. 
 migue142 hola migue142 queremos ayudarte favor compartenos numero cedula mensaje directo revis labe; j : 296. Sim : 0.57657856; Baja. 
 kalejapb latamco hola karen permitenos ayudarte revisar caso area encargada escribenos fa labelurl ; j : 297. Sim : 0.48112932; No similar. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 298. Sim : 0.77025914; Media. 
 gerardmpg hola gerardo permitenos ayudarte revisar caso area encargada escribenos favor po labelurl; j : 299. Sim : 0.5659195; Baja. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 300. Sim : 0.77025914; Media. 
 oskrsf hola oscar revisar caso area encargada escribenos favor dm alli pediremos labelurl  ; j : 301. Sim : 0.5985742; Baja. 
 alejokst hola alejo permitenos ayudarte revisar caso area encargada amplianos favor informa labelur; j : 302. Sim : 0.51759213; Baja. 
 andresosorio1 hola andres permitenos ayudarte envianos favor solicitud mensaje interno quedamos ate; j : 303. Sim : 0.6708862; Media. 
 midazagarcia hola maria gracias escribirnos cuentanos favor caso dm colaborarte quedamos atentos  ; j : 304. Sim : 0.7508866; Media. 
 amparodime sfcsupervisor hola amparo permitenos ayudarte escalar caso area encargada escribenos po ; j : 305. Sim : 0.5201421; Baja. 
 camilogvillegas hola camilo gracias escribirnos amplianos favor detalles comentas dm quedamos atent; j : 306. Sim : 0.66203946; Baja. 
 julianarouge queremos cuentes detalles ocurrido traves mensaje directo alli atenderemos caso  ; j : 307. Sim : 0.77025914; Media. 
 kikeescobar00 msgmensajeria queremos cuentes detalles ocurrido traves inbox alli atenderemos caso  ; j : 308. Sim : 0.55312395; Baja. 
 paolapalma hola diana permitenos ayudarte cuentanos dm caso poder colaborarte quedamos atentos  ; j : 309. Sim : 0.5928579; Baja. 
 dsaldarriagao hola deibis favor comunicante mensaje interno brindarte asesoria caso quedamos atento; j : 310. Sim : 0.6873371; Media. 
 andresfpadilla hola andres gracias escribirnos amplianos favor detalles ocurrido dm quedamos atento; j : 311. Sim : 0.71840215; Media. 
 pabloahoyos hola pablo permitenos ayudarte cuentanos favor dm detalles ocurrido quedamos atentos  ; j : 312. Sim : 0.7071859; Media. 
 dsaldarriagao hola deibis favor comunicante mensaje interno brindarte asesoria caso quedamos atento; j : 313. Sim : 0.6873371; Media. 
 arkazero hola juan escribenos favor mensaje interno revisar caso area quedamos atentos  ; j : 314. Sim : 0.6242838; Baja. 
 fepepa grupoexito buenas tardes favor amplianos detalles sucedido dm quedamos atentos  ; j : 315. Sim : 0.4911436; No similar. 
 kikeescobar00 msgmensajeria queremos cuentes detalles ocurrido traves inbox alli atenderemos caso  ; j : 316. Sim : 0.55312395; Baja. 
 afmoram hola andres permitenos ayudarte envianos favor caso detalle dm quedamos atentos  ; j : 317. Sim : 0.7020386; Media. 
 gatodario hola gatodario queremos ayudarte favor compartenos numero cedula mensaje directo cue labe; j : 318. Sim : 0.64654195; Baja. 
 marguiomend margarita permitenos ayudarte envianos caso datos contacto dm quedamos atentos  ; j : 319. Sim : 0.6342214; Baja. 
 melbalcardenasb hola melba permitenos ayudarte envianos dm pantallazo comentas envianos datos conta; j : 320. Sim : 0.53861564; Baja. 
 lizamandalb hola liz permitenos ayudarte cuentanos favor dm detalles ocurrido revisar cas labelurl ; j : 321. Sim : 0.6935982; Media. 
 alejomendezdiaz hola alejandro permitenos ayudarte favor envianos detalles caso dm quedamos atentos; j : 322. Sim : 0.698304; Media. 
 psychpipe luhegomez hola jpippe permitenos ayudarte envianos favor traves mensaje interno detalles ; j : 323. Sim : 0.6247424; Baja. 
 amstereo hola amstereo queremos ayudarte favor compartenos numero cedula mensaje directo cue labelu; j : 324. Sim : 0.6220578; Baja. 
 juanthgreen hola juan escribenos favor dm revisar caso area encargada quedamos atentos  ; j : 325. Sim : 0.6185426; Baja. 
 psychpipe luhegomez hola pippe permitenos ayudarte envianos favor traves mensaje interno detalles l; j : 326. Sim : 0.64606524; Baja. 
 roloalzate hola roloalzate queremos ayudarte favor compartenos numero cedula mensaje directo par la; j : 327. Sim : 0.6164834; Baja. 
 macrisgc1 maria cristina permitenos colaborarte cuentanos experiencia dm colaborarte quedamos atent; j : 328. Sim : 0.36514708; No similar. 
 heechonda hola heechonda queremos ayudarte favor compartenos numero cedula mensaje directo cue labe; j : 329. Sim : 0.6634545; Baja. 
 mianca08 hola permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos  ; j : 330. Sim : 0.5921226; Baja. 
 locorojas hola andres permitenos ayudarte escribenos mensaje interno acerca requerimiento quedamos ; j : 331. Sim : 0.6220063; Baja. 
 unmito hola unmito gracias escribirnos favor indicanos numero cedula mensaje directo par labelurl  ; j : 332. Sim : 0.6657018; Baja. 
 violacea hola envianos datos contacto dm revisar caso area encargada quedamos atentos  ; j : 333. Sim : 0.6512826; Baja. 
 evelioburgos hola evelio permitenos ayudarte escribenos favor dm alli solicitaremos datos adi label; j : 334. Sim : 0.53257054; Baja. 
